time, math
-4.75,2.69
-4.748,2.73
-4.746,2.71
-4.744,2.67
-4.742,2.67
-4.74,2.69
-4.738,2.69
-4.7359,2.69
-4.7339,2.67
-4.7319,2.67
-4.7299,2.81
-4.7279,3.07
-4.7259,3.05
-4.7239,2.81
-4.7219,2.67
-4.7199,2.71
-4.7179,2.77
-4.7159,2.71
-4.7139,2.67
-4.7119,2.73
-4.7099,2.71
-4.7079,2.71
-4.7059,2.71
-4.7039,2.73
-4.7019,2.69
-4.6999,2.71
-4.6979,2.69
-4.6959,2.69
-4.6939,2.71
-4.6919,2.65
-4.6899,2.67
-4.6879,2.71
-4.6859,2.71
-4.6839,2.71
-4.6819,2.71
-4.6799,2.67
-4.6779,2.47
-4.6759,2.41
-4.6739,2.61
-4.6719,2.71
-4.6699,2.65
-4.6679,2.69
-4.6659,2.71
-4.6639,2.67
-4.6619,2.73
-4.6599,2.67
-4.6579,2.73
-4.6559,2.71
-4.6539,2.71
-4.6519,2.69
-4.6499,2.69
-4.6479,2.69
-4.6459,2.73
-4.6439,2.69
-4.6419,2.71
-4.6399,2.65
-4.6379,2.75
-4.6359,2.67
-4.6339,2.2901
-4.6319,2.3101
-4.6299,2.3101
-4.6279,2.2901
-4.6259,2.2901
-4.6239,2.3301
-4.6219,2.67
-4.6199,2.67
-4.6179,2.67
-4.6159,2.73
-4.6139,2.71
-4.6119,2.73
-4.6099,2.67
-4.6079,2.69
-4.6059,2.69
-4.6039,2.69
-4.6019,2.69
-4.5999,2.71
-4.5979,2.73
-4.5959,2.65
-4.5939,2.69
-4.5919,2.67
-4.5899,2.65
-4.5879,2.2901
-4.5859,2.2701
-4.5839,2.2901
-4.5819,2.3301
-4.5799,2.3101
-4.5779,2.3301
-4.5759,2.3101
-4.5739,2.2701
-4.5719,2.37
-4.5699,2.55
-4.5679,2.61
-4.5659,2.69
-4.5639,2.69
-4.5619,2.71
-4.5599,2.71
-4.5579,2.69
-4.5559,2.71
-4.5539,2.69
-4.5519,2.73
-4.5499,2.71
-4.5479,2.69
-4.5459,2.73
-4.5439,2.3301
-4.5419,2.2901
-4.5399,2.2901
-4.5379,2.3101
-4.5359,2.2901
-4.5339,2.2701
-4.5319,2.2501
-4.5299,2.2901
-4.5279,2.3101
-4.5259,2.2901
-4.5239,2.2701
-4.5219,2.2901
-4.5199,2.43
-4.5179,2.51
-4.5159,2.71
-4.5139,2.73
-4.5119,2.71
-4.5099,2.69
-4.5079,2.69
-4.5059,2.71
-4.5039,2.69
-4.5019,2.73
-4.4999,2.35
-4.4979,2.3101
-4.4959,2.3101
-4.4939,2.2701
-4.4919,2.3301
-4.4899,2.3301
-4.4879,2.3101
-4.4859,2.3101
-4.4839,2.2901
-4.4819,2.3101
-4.4799,2.3101
-4.4779,2.3101
-4.4759,2.2701
-4.4739,2.3101
-4.4719,2.3101
-4.4699,2.3101
-4.4679,2.45
-4.4659,2.53
-4.4639,2.51
-4.4619,2.67
-4.4599,2.71
-4.4579,2.69
-4.4559,2.71
-4.4539,2.2701
-4.4519,2.3301
-4.4499,2.2901
-4.4479,2.3301
-4.4459,2.3101
-4.4439,2.2901
-4.4419,2.2701
-4.4399,2.2701
-4.4379,2.3101
-4.4359,2.2501
-4.4339,2.3101
-4.4319,2.2901
-4.4299,2.3101
-4.4279,2.2901
-4.4259,2.3101
-4.4239,2.3101
-4.4219,2.2701
-4.4199,2.2901
-4.4179,2.3101
-4.4159,2.2901
-4.4139,2.59
-4.4119,2.69
-4.4099,2.3101
-4.4079,2.3101
-4.4059,2.2901
-4.4039,2.3101
-4.4019,2.2901
-4.3999,2.3101
-4.3979,2.35
-4.3959,2.2701
-4.3939,2.2901
-4.3919,2.3101
-4.3899,2.3301
-4.3879,2.2901
-4.3859,2.2701
-4.3839,2.2301
-4.3819,2.2701
-4.3799,2.2501
-4.3779,2.2701
-4.3759,2.3301
-4.3739,2.2701
-4.3719,2.3301
-4.3699,2.3101
-4.3679,2.3101
-4.3659,1.9101
-4.3639,1.93
-4.3619,1.8901
-4.3599,2.2701
-4.3579,2.3301
-4.3559,2.3101
-4.3539,2.3101
-4.3519,2.3301
-4.3499,2.2901
-4.3479,2.3101
-4.3459,2.2701
-4.3439,2.2901
-4.3419,2.3301
-4.3399,2.3101
-4.3379,2.3301
-4.3359,2.3101
-4.3339,2.2501
-4.3319,2.2701
-4.3299,2.2901
-4.3279,2.3101
-4.3259,2.2701
-4.3239,2.2701
-4.3219,2.3101
-4.3199,2.1301
-4.3179,2.03
-4.3159,1.9101
-4.3139,1.91
-4.3119,1.91
-4.3099,1.8901
-4.3079,2.1701
-4.3059,2.3101
-4.3039,2.2901
-4.3019,2.3101
-4.2999,2.3101
-4.2979,2.2901
-4.2959,2.3101
-4.2939,2.2901
-4.2919,2.35
-4.2899,2.3301
-4.2879,2.2701
-4.2859,2.35
-4.2839,2.2901
-4.2819,2.3101
-4.2799,2.2701
-4.2779,2.2901
-4.2759,2.1301
-4.2739,1.9701
-4.2719,1.87
-4.2699,1.91
-4.2679,1.91
-4.2659,1.91
-4.2639,1.8901
-4.2619,1.91
-4.2599,1.91
-4.2579,1.93
-4.2559,1.91
-4.2539,2.3101
-4.2519,2.3101
-4.2499,2.2701
-4.2479,2.3301
-4.2459,2.3301
-4.2439,2.2901
-4.2419,2.3101
-4.2399,2.2501
-4.2379,2.3101
-4.2359,2.2901
-4.2339,2.2901
-4.2319,2.2901
-4.2299,2.1701
-4.2279,1.87
-4.2259,1.9501
-4.2239,1.87
-4.2219,1.8901
-4.2199,1.9101
-4.2179,1.8901
-4.2159,1.8901
-4.2139,1.9501
-4.2119,1.87
-4.2098,1.89
-4.2078,1.89
-4.2058,1.8501
-4.2038,1.89
-4.2018,1.89
-4.1998,1.85
-4.1978,2.3301
-4.1958,2.2701
-4.1938,2.3101
-4.1918,2.2901
-4.1898,2.2901
-4.1878,2.2901
-4.1858,2.3101
-4.1838,2.1901
-4.1818,2.0701
-4.1798,1.93
-4.1778,1.8901
-4.1758,1.9501
-4.1738,1.85
-4.1718,1.89
-4.1698,1.93
-4.1678,1.8901
-4.1658,1.89
-4.1638,1.9701
-4.1618,1.91
-4.1598,1.91
-4.1578,1.9501
-4.1558,1.87
-4.1538,1.95
-4.1518,1.93
-4.1498,1.89
-4.1478,1.9501
-4.1458,2.1101
-4.1438,2.2701
-4.1418,2.3101
-4.1398,2.2901
-4.1378,2.2301
-4.1358,1.9701
-4.1338,1.8901
-4.1318,1.89
-4.1298,1.91
-4.1278,1.87
-4.1258,1.93
-4.1238,1.8501
-4.1218,1.91
-4.1198,1.93
-4.1178,1.89
-4.1158,1.93
-4.1138,1.89
-4.1118,1.89
-4.1098,1.91
-4.1078,1.89
-4.1058,1.91
-4.1038,1.9101
-4.1018,1.93
-4.0998,1.87
-4.0978,1.93
-4.0958,1.93
-4.0938,1.93
-4.0918,2.1501
-4.0898,1.95
-4.0878,1.87
-4.0858,1.9501
-4.0838,1.9101
-4.0818,1.89
-4.0798,1.89
-4.0778,1.89
-4.0758,1.8901
-4.0738,1.91
-4.0718,1.93
-4.0698,1.89
-4.0678,1.89
-4.0658,1.93
-4.0638,1.8901
-4.0618,1.89
-4.0598,1.89
-4.0578,1.89
-4.0558,1.91
-4.0538,1.89
-4.0518,1.8901
-4.0498,1.89
-4.0478,1.73
-4.0458,1.51
-4.0438,1.53
-4.0418,1.51
-4.0398,1.8901
-4.0378,1.91
-4.0358,1.9101
-4.0338,1.93
-4.0318,1.89
-4.0298,1.91
-4.0278,1.93
-4.0258,1.9101
-4.0238,1.89
-4.0218,1.9101
-4.0198,1.93
-4.0178,1.93
-4.0158,1.93
-4.0138,1.9101
-4.0118,1.91
-4.0098,1.93
-4.0078,1.93
-4.0058,1.9101
-4.0038,1.9701
-4.0018,1.55
-3.9998,1.53
-3.9978,1.51
-3.9958,1.49
-3.9938,1.51
-3.9918,1.51
-3.9898,1.55
-3.9878,1.55
-3.9858,1.9101
-3.9838,1.8901
-3.9818,1.89
-3.9798,1.93
-3.9778,1.93
-3.9758,1.87
-3.9738,1.89
-3.9718,1.91
-3.9698,1.89
-3.9678,1.91
-3.9658,1.8901
-3.9638,1.87
-3.9618,1.89
-3.9598,1.91
-3.9578,1.8501
-3.9558,1.67
-3.9538,1.51
-3.9518,1.59
-3.9498,1.53
-3.9478,1.47
-3.9458,1.51
-3.9438,1.51
-3.9418,1.51
-3.9398,1.51
-3.9378,1.49
-3.9358,1.57
-3.9338,1.89
-3.9318,1.93
-3.9298,1.89
-3.9278,1.8901
-3.9258,1.87
-3.9238,1.91
-3.9218,1.89
-3.9198,1.93
-3.9178,1.93
-3.9158,1.91
-3.9138,1.93
-3.9118,1.79
-3.9098,1.61
-3.9078,1.57
-3.9058,1.55
-3.9038,1.53
-3.9018,1.51
-3.8998,1.49
-3.8978,1.49
-3.8958,1.49
-3.8938,1.51
-3.8918,1.49
-3.8898,1.51
-3.8878,1.47
-3.8858,1.51
-3.8838,1.55
-3.8818,1.89
-3.8798,1.87
-3.8778,1.95
-3.8758,1.89
-3.8738,1.87
-3.8718,1.97
-3.8698,1.91
-3.8678,1.87
-3.8658,1.83
-3.8638,1.51
-3.8618,1.51
-3.8598,1.49
-3.8578,1.49
-3.8558,1.53
-3.8538,1.53
-3.8518,1.51
-3.8498,1.55
-3.8478,1.57
-3.8458,1.51
-3.8438,1.51
-3.8418,1.49
-3.8398,1.53
-3.8378,1.49
-3.8358,1.51
-3.8338,1.57
-3.8318,1.9101
-3.8298,1.89
-3.8278,1.89
-3.8258,1.93
-3.8238,1.9101
-3.8218,1.91
-3.8198,1.59
-3.8178,1.57
-3.8158,1.47
-3.8138,1.55
-3.8118,1.53
-3.8098,1.51
-3.8078,1.49
-3.8058,1.55
-3.8038,1.51
-3.8018,1.51
-3.7998,1.51
-3.7978,1.49
-3.7958,1.53
-3.7938,1.47
-3.7918,1.51
-3.7898,1.55
-3.7878,1.55
-3.7858,1.53
-3.7838,1.51
-3.7818,1.47
-3.7798,1.83
-3.7778,1.93
-3.7758,1.8901
-3.7738,1.79
-3.7718,1.53
-3.7698,1.53
-3.7678,1.53
-3.7658,1.53
-3.7638,1.55
-3.7618,1.51
-3.7598,1.53
-3.7578,1.53
-3.7558,1.47
-3.7538,1.49
-3.7518,1.55
-3.7498,1.51
-3.7478,1.51
-3.7458,1.55
-3.7438,1.47
-3.7418,1.51
-3.7398,1.51
-3.7378,1.53
-3.7358,1.51
-3.7338,1.51
-3.7318,1.51
-3.7298,1.49
-3.7278,1.91
-3.7258,1.49
-3.7238,1.47
-3.7218,1.55
-3.7198,1.55
-3.7178,1.49
-3.7158,1.51
-3.7138,1.53
-3.7118,1.49
-3.7098,1.49
-3.7078,1.51
-3.7058,1.49
-3.7038,1.53
-3.7018,1.57
-3.6998,1.55
-3.6978,1.49
-3.6958,1.53
-3.6938,1.51
-3.6918,1.49
-3.6898,1.55
-3.6878,1.51
-3.6858,1.51
-3.6837,1.51
-3.6817,1.51
-3.6797,1.51
-3.6777,1.29
-3.6757,1.45
-3.6737,1.53
-3.6717,1.47
-3.6697,1.55
-3.6677,1.55
-3.6657,1.53
-3.6637,1.51
-3.6617,1.51
-3.6597,1.49
-3.6577,1.51
-3.6557,1.51
-3.6537,1.53
-3.6517,1.55
-3.6497,1.49
-3.6477,1.51
-3.6457,1.53
-3.6437,1.53
-3.6417,1.55
-3.6397,1.55
-3.6377,1.49
-3.6357,1.55
-3.6337,1.51
-3.6317,1.13
-3.6297,1.15
-3.6277,1.11
-3.6257,1.17
-3.6237,1.51
-3.6217,1.53
-3.6197,1.55
-3.6177,1.49
-3.6157,1.49
-3.6137,1.55
-3.6117,1.47
-3.6097,1.47
-3.6077,1.55
-3.6057,1.49
-3.6037,1.53
-3.6017,1.49
-3.5997,1.49
-3.5977,1.53
-3.5957,1.51
-3.5937,1.53
-3.5917,1.53
-3.5897,1.51
-3.5877,1.53
-3.5857,1.45
-3.5837,1.19
-3.5817,1.13
-3.5797,1.11
-3.5777,1.09
-3.5757,1.11
-3.5737,1.49
-3.5717,1.55
-3.5697,1.53
-3.5677,1.51
-3.5657,1.51
-3.5637,1.53
-3.5617,1.51
-3.5597,1.53
-3.5577,1.53
-3.5557,1.53
-3.5537,1.49
-3.5517,1.59
-3.5497,1.53
-3.5477,1.49
-3.5457,1.53
-3.5437,1.47
-3.5417,1.51
-3.5397,1.53
-3.5377,1.13
-3.5357,1.17
-3.5337,1.09
-3.5317,1.13
-3.5297,1.17
-3.5277,1.13
-3.5257,1.17
-3.5237,1.53
-3.5217,1.51
-3.5197,1.55
-3.5177,1.53
-3.5157,1.49
-3.5137,1.53
-3.5117,1.47
-3.5097,1.47
-3.5077,1.49
-3.5057,1.53
-3.5037,1.51
-3.5017,1.55
-3.4997,1.53
-3.4977,1.51
-3.4957,1.53
-3.4937,1.49
-3.4917,1.51
-3.4897,1.41
-3.4877,1.15
-3.4857,1.15
-3.4837,1.11
-3.4817,1.11
-3.4797,1.11
-3.4777,1.07
-3.4757,1.49
-3.4737,1.51
-3.4717,1.49
-3.4697,1.53
-3.4677,1.53
-3.4657,1.49
-3.4637,1.53
-3.4617,1.53
-3.4597,1.51
-3.4577,1.49
-3.4557,1.53
-3.4537,1.51
-3.4517,1.49
-3.4497,1.53
-3.4477,1.55
-3.4457,1.57
-3.4437,1.43
-3.4417,1.35
-3.4397,1.07
-3.4377,1.13
-3.4357,1.15
-3.4337,1.13
-3.4317,1.15
-3.4297,1.09
-3.4277,1.11
-3.4257,1.53
-3.4237,1.53
-3.4217,1.51
-3.4197,1.53
-3.4177,1.51
-3.4157,1.53
-3.4137,1.49
-3.4117,1.55
-3.4097,1.49
-3.4077,1.51
-3.4057,1.51
-3.4037,1.55
-3.4017,1.51
-3.3997,1.51
-3.3977,1.51
-3.3957,1.55
-3.3937,1.15
-3.3917,1.13
-3.3897,1.13
-3.3877,1.13
-3.3857,1.09
-3.3837,1.11
-3.3817,1.13
-3.3797,1.05
-3.3777,1.47
-3.3757,1.49
-3.3737,1.55
-3.3717,1.55
-3.3697,1.57
-3.3677,1.53
-3.3657,1.51
-3.3637,1.53
-3.3617,1.53
-3.3597,1.53
-3.3577,1.55
-3.3557,1.51
-3.3537,1.51
-3.3517,1.55
-3.3497,1.49
-3.3477,1.55
-3.3457,1.37
-3.3437,1.09
-3.3417,1.11
-3.3397,1.15
-3.3377,1.11
-3.3357,1.11
-3.3337,1.13
-3.3317,1.13
-3.3297,1.17
-3.3277,1.51
-3.3257,1.55
-3.3237,1.51
-3.3217,1.51
-3.3197,1.51
-3.3177,1.53
-3.3157,1.47
-3.3137,1.51
-3.3117,1.55
-3.3097,1.53
-3.3077,1.55
-3.3057,1.51
-3.3037,1.53
-3.3017,1.53
-3.2997,1.49
-3.2977,1.51
-3.2957,1.23
-3.2937,1.15
-3.2917,1.15
-3.2897,1.13
-3.2877,1.11
-3.2857,1.13
-3.2837,1.13
-3.2817,1.15
-3.2797,1.47
-3.2777,1.45
-3.2757,1.51
-3.2737,1.47
-3.2717,1.51
-3.2697,1.51
-3.2677,1.49
-3.2657,1.49
-3.2637,1.51
-3.2617,1.51
-3.2597,1.51
-3.2577,1.53
-3.2557,1.51
-3.2537,1.51
-3.2517,1.53
-3.2497,1.39
-3.2477,1.41
-3.2457,1.19
-3.2437,1.11
-3.2417,1.13
-3.2397,1.09
-3.2377,1.13
-3.2357,1.13
-3.2337,1.09
-3.2317,1.51
-3.2297,1.51
-3.2277,1.51
-3.2257,1.55
-3.2237,1.49
-3.2217,1.49
-3.2197,1.51
-3.2177,1.55
-3.2157,1.49
-3.2137,1.51
-3.2117,1.51
-3.2097,1.49
-3.2077,1.57
-3.2057,1.51
-3.2037,1.51
-3.2017,1.49
-3.1997,1.25
-3.1977,1.29
-3.1957,1.15
-3.1937,1.07
-3.1917,1.17
-3.1897,1.11
-3.1877,1.09
-3.1857,1.15
-3.1837,1.49
-3.1817,1.51
-3.1797,1.53
-3.1777,1.51
-3.1757,1.55
-3.1737,1.49
-3.1717,1.51
-3.1697,1.49
-3.1677,1.53
-3.1657,1.49
-3.1637,1.49
-3.1617,1.51
-3.1597,1.51
-3.1576,1.53
-3.1556,1.49
-3.1536,1.47
-3.1516,1.51
-3.1496,1.55
-3.1476,1.51
-3.1456,1.33
-3.1436,1.13
-3.1416,1.15
-3.1396,1.15
-3.1376,1.13
-3.1356,1.31
-3.1336,1.47
-3.1316,1.55
-3.1296,1.53
-3.1276,1.51
-3.1256,1.59
-3.1236,1.51
-3.1216,1.51
-3.1196,1.51
-3.1176,1.49
-3.1156,1.49
-3.1136,1.53
-3.1116,1.51
-3.1096,1.55
-3.1076,1.51
-3.1056,1.51
-3.1036,1.51
-3.1016,1.53
-3.0996,1.49
-3.0976,1.51
-3.0956,1.27
-3.0936,1.09
-3.0916,1.15
-3.0896,1.15
-3.0876,1.53
-3.0856,1.53
-3.0836,1.51
-3.0816,1.51
-3.0796,1.53
-3.0776,1.53
-3.0756,1.55
-3.0736,1.51
-3.0716,1.51
-3.0696,1.53
-3.0676,1.53
-3.0656,1.49
-3.0636,1.53
-3.0616,1.53
-3.0596,1.51
-3.0576,1.51
-3.0556,1.53
-3.0536,1.45
-3.0516,1.53
-3.0496,1.51
-3.0476,1.53
-3.0456,1.33
-3.0436,1.11
-3.0416,1.39
-3.0396,1.49
-3.0376,1.57
-3.0356,1.49
-3.0336,1.51
-3.0316,1.49
-3.0296,1.49
-3.0276,1.51
-3.0256,1.53
-3.0236,1.53
-3.0216,1.49
-3.0196,1.55
-3.0176,1.49
-3.0156,1.51
-3.0136,1.55
-3.0116,1.53
-3.0096,1.49
-3.0076,1.55
-3.0056,1.51
-3.0036,1.51
-3.0016,1.57
-2.9996,1.51
-2.9976,1.53
-2.9956,1.45
-2.9936,1.53
-2.9916,1.49
-2.9896,1.49
-2.9876,1.55
-2.9856,1.55
-2.9836,1.47
-2.9816,1.55
-2.9796,1.51
-2.9776,1.49
-2.9756,1.53
-2.9736,1.49
-2.9716,1.47
-2.9696,1.51
-2.9676,1.51
-2.9656,1.51
-2.9636,1.51
-2.9616,1.53
-2.9596,1.49
-2.9576,1.55
-2.9556,1.47
-2.9536,1.47
-2.9516,1.55
-2.9496,1.51
-2.9476,1.9101
-2.9456,1.87
-2.9436,1.49
-2.9416,1.53
-2.9396,1.51
-2.9376,1.47
-2.9356,1.53
-2.9336,1.51
-2.9316,1.51
-2.9296,1.53
-2.9276,1.53
-2.9256,1.51
-2.9236,1.51
-2.9216,1.49
-2.9196,1.51
-2.9176,1.53
-2.9156,1.51
-2.9136,1.53
-2.9116,1.51
-2.9096,1.49
-2.9076,1.53
-2.9056,1.51
-2.9036,1.49
-2.9016,1.95
-2.8996,1.9501
-2.8976,1.9101
-2.8956,1.91
-2.8936,1.67
-2.8916,1.65
-2.8896,1.51
-2.8876,1.53
-2.8856,1.53
-2.8836,1.51
-2.8816,1.51
-2.8796,1.51
-2.8776,1.57
-2.8756,1.55
-2.8736,1.47
-2.8716,1.51
-2.8696,1.53
-2.8676,1.49
-2.8656,1.55
-2.8636,1.53
-2.8616,1.51
-2.8596,1.49
-2.8576,1.57
-2.8556,1.93
-2.8536,1.89
-2.8516,1.87
-2.8496,1.9501
-2.8476,1.91
-2.8456,1.87
-2.8436,1.83
-2.8416,1.87
-2.8396,1.59
-2.8376,1.51
-2.8356,1.45
-2.8336,1.53
-2.8316,1.55
-2.8296,1.51
-2.8276,1.47
-2.8256,1.57
-2.8236,1.49
-2.8216,1.49
-2.8196,1.51
-2.8176,1.51
-2.8156,1.51
-2.8136,1.45
-2.8116,1.59
-2.8096,1.91
-2.8076,1.93
-2.8056,1.89
-2.8036,1.93
-2.8016,1.9501
-2.7996,1.89
-2.7976,1.89
-2.7956,1.93
-2.7936,1.9101
-2.7916,1.91
-2.7896,1.89
-2.7876,1.57
-2.7856,1.51
-2.7836,1.53
-2.7816,1.53
-2.7796,1.51
-2.7776,1.49
-2.7756,1.53
-2.7736,1.49
-2.7716,1.51
-2.7696,1.55
-2.7676,1.47
-2.7656,1.77
-2.7636,1.93
-2.7616,1.9501
-2.7596,1.9101
-2.7576,1.93
-2.7556,1.93
-2.7536,1.93
-2.7516,1.93
-2.7496,1.91
-2.7476,1.93
-2.7456,1.91
-2.7436,1.87
-2.7416,1.87
-2.7396,1.91
-2.7376,1.55
-2.7356,1.59
-2.7336,1.53
-2.7316,1.49
-2.7296,1.53
-2.7276,1.51
-2.7256,1.55
-2.7236,1.49
-2.7216,1.49
-2.7196,1.89
-2.7176,1.93
-2.7156,1.87
-2.7136,1.91
-2.7116,1.93
-2.7096,1.8501
-2.7076,1.93
-2.7056,1.95
-2.7036,1.89
-2.7016,1.89
-2.6996,1.9501
-2.6976,1.91
-2.6956,1.93
-2.6936,1.9101
-2.6916,1.91
-2.6896,1.91
-2.6876,1.8901
-2.6856,1.79
-2.6836,1.63
-2.6816,1.51
-2.6796,1.53
-2.6776,1.51
-2.6756,1.81
-2.6736,1.89
-2.6716,1.9101
-2.6696,1.89
-2.6676,1.93
-2.6656,1.9101
-2.6636,1.87
-2.6616,1.9101
-2.6596,1.89
-2.6576,1.9501
-2.6556,1.93
-2.6536,1.91
-2.6516,1.91
-2.6496,1.91
-2.6476,1.89
-2.6456,1.93
-2.6436,1.93
-2.6416,1.91
-2.6396,1.93
-2.6376,1.93
-2.6356,1.93
-2.6336,1.69
-2.6315,1.75
-2.6295,1.75
-2.6275,1.9101
-2.6255,1.8901
-2.6235,1.9101
-2.6215,1.85
-2.6195,1.89
-2.6175,1.91
-2.6155,1.91
-2.6135,1.91
-2.6115,1.8901
-2.6095,1.89
-2.6075,1.9101
-2.6055,1.9101
-2.6035,1.91
-2.6015,1.95
-2.5995,1.89
-2.5975,1.93
-2.5955,1.91
-2.5935,1.8901
-2.5915,1.91
-2.5895,1.91
-2.5875,1.93
-2.5855,1.87
-2.5835,1.93
-2.5815,2.2901
-2.5795,2.2901
-2.5775,2.1901
-2.5755,1.93
-2.5735,1.9101
-2.5715,1.87
-2.5695,1.87
-2.5675,1.9501
-2.5655,1.9501
-2.5635,1.8901
-2.5615,1.9101
-2.5595,1.87
-2.5575,1.89
-2.5555,1.91
-2.5535,1.9101
-2.5515,1.93
-2.5495,1.91
-2.5475,1.9101
-2.5455,1.93
-2.5435,1.9101
-2.5415,1.93
-2.5395,1.9101
-2.5375,2.3301
-2.5355,2.2901
-2.5335,2.35
-2.5315,2.2901
-2.5295,2.3101
-2.5275,2.3301
-2.5255,2.03
-2.5235,2.0101
-2.5215,1.9101
-2.5195,1.9501
-2.5175,1.93
-2.5155,1.87
-2.5135,1.89
-2.5115,1.95
-2.5095,1.9501
-2.5075,1.91
-2.5055,1.9101
-2.5035,1.8501
-2.5015,1.87
-2.4995,1.93
-2.4975,1.89
-2.4955,1.91
-2.4935,2.2101
-2.4915,2.3101
-2.4895,2.3301
-2.4875,2.3301
-2.4855,2.2901
-2.4835,2.3301
-2.4815,2.2701
-2.4795,2.35
-2.4775,2.3301
-2.4755,2.2901
-2.4735,2.1301
-2.4715,2.0501
-2.4695,1.93
-2.4675,1.9101
-2.4655,1.91
-2.4635,1.9501
-2.4615,1.93
-2.4595,1.93
-2.4575,1.95
-2.4555,1.8901
-2.4535,1.8501
-2.4515,1.89
-2.4495,1.9501
-2.4475,2.2701
-2.4455,2.2501
-2.4435,2.3101
-2.4415,2.2901
-2.4395,2.2901
-2.4375,2.2901
-2.4355,2.35
-2.4335,2.3301
-2.4315,2.35
-2.4295,2.3301
-2.4275,2.3301
-2.4255,2.2901
-2.4235,2.35
-2.4215,2.1101
-2.4195,2.0701
-2.4175,2.0101
-2.4155,1.89
-2.4135,1.89
-2.4115,1.93
-2.4095,1.89
-2.4075,1.8901
-2.4055,1.91
-2.4035,2.2701
-2.4015,2.2901
-2.3995,2.35
-2.3975,2.3301
-2.3955,2.3101
-2.3935,2.2901
-2.3915,2.2901
-2.3895,2.2701
-2.3875,2.3101
-2.3855,2.2701
-2.3835,2.3301
-2.3815,2.2901
-2.3795,2.37
-2.3775,2.2901
-2.3755,2.2901
-2.3735,2.2901
-2.3715,2.3101
-2.3695,2.2901
-2.3675,2.0501
-2.3655,1.9701
-2.3635,1.87
-2.3615,1.9101
-2.3595,2.2701
-2.3575,2.2701
-2.3555,2.2901
-2.3535,2.2901
-2.3515,2.3101
-2.3495,2.2501
-2.3475,2.3301
-2.3455,2.2701
-2.3435,2.2901
-2.3415,2.3101
-2.3395,2.2901
-2.3375,2.3101
-2.3355,2.3101
-2.3335,2.3101
-2.3315,2.3101
-2.3295,2.3101
-2.3275,2.2701
-2.3255,2.2701
-2.3235,2.2901
-2.3215,2.2901
-2.3195,2.3101
-2.3175,2.3101
-2.3155,2.1901
-2.3135,2.2901
