time, ch1
-5,-2.96
-4.9999,-2.96
-4.9998,-2.92
-4.9997,-2.96
-4.9996,-2.96
-4.9995,-3
-4.9994,-2.92
-4.9993,-2.96
-4.9992,-2.96
-4.9991,-3
-4.999,-2.92
-4.9989,-2.92
-4.9988,-2.92
-4.9987,-2.96
-4.9986,-2.96
-4.9985,-2.96
-4.9984,-2.96
-4.9983,-3
-4.9982,-3
-4.9981,-2.96
-4.998,-2.92
-4.9979,-2.96
-4.9978,-2.96
-4.9977,-2.96
-4.996,-3.76
-4.994,-3.8
-4.992,-2.92
-4.99,-2.96
-4.988,-3.72
-4.986,-2.96
-4.984,-2.96
-4.982,-3.72
-4.98,-2.92
-4.978,-3
-4.976,-3.72
-4.974,-2.96
-4.972,-2.92
-4.97,-3.76
-4.968,-2.96
-4.966,-2.96
-4.964,-3.72
-4.962,-3
-4.96,-3
-4.958,-3.76
-4.956,-3.04
-4.954,-2.96
-4.952,-3.72
-4.95,-3.72
-4.948,-2.96
-4.946,-3.76
-4.944,-3.72
-4.942,-2.92
-4.94,-3
-4.938,-3.72
-4.936,-2.96
-4.934,-2.92
-4.932,-3.72
-4.93,-2.96
-4.928,-2.96
-4.926,-3.76
-4.924,-2.96
-4.922,-2.96
-4.92,-3.76
-4.918,-2.96
-4.916,-2.92
-4.914,-3.72
-4.912,-2.96
-4.91,-2.96
-4.908,-3.76
-4.906,-3.76
-4.904,-3
-4.902,-3.72
-4.9,-3.76
-4.898,-2.96
-4.896,-3.76
-4.894,-3.76
-4.892,-3
-4.89,-3.48
-4.888,-3.76
-4.886,-2.92
-4.884,-2.96
-4.882,-3.68
-4.88,-2.96
-4.878,-2.96
-4.876,-3.8
-4.874,-2.92
-4.872,-3
-4.87,-3.72
-4.868,-2.96
-4.866,-2.96
-4.864,-3.76
-4.862,-3.12
-4.86,-2.96
-4.858,-3.76
-4.856,-3.72
-4.854,-2.92
-4.852,-3.72
-4.85,-3.72
-4.848,-2.92
-4.846,-3.72
-4.844,-3.76
-4.842,-2.92
-4.84,-3.72
-4.838,-3.76
-4.836,-2.96
-4.834,-2.92
-4.832,-3.76
-4.83,-2.92
-4.828,-2.96
-4.826,-3.76
-4.824,-2.96
-4.822,-2.96
-4.82,-3.72
-4.818,-2.92
-4.816,-2.92
-4.814,-3.72
-4.812,-3.72
-4.81,-2.96
-4.808,-3.76
-4.806,-3.8
-4.804,-2.92
-4.802,-3.76
-4.8,-3.76
-4.798,-3
-4.796,-3.76
-4.794,-3.76
-4.792,-2.92
-4.79,-3.76
-4.788,-3.72
-4.786,-3
-4.784,-3.12
-4.782,-3.72
-4.78,-2.92
-4.778,-2.96
-4.776,-3.76
-4.774,-2.92
-4.772,-2.92
-4.77,-3.76
-4.768,-3.76
-4.766,-3
-4.764,-3.8
-4.762,-3.72
-4.76,-2.96
-4.758,-3.72
-4.756,-3.72
-4.754,-2.96
-4.752,-3.8
-4.75,-3.72
-4.748,-2.92
-4.746,-3.76
-4.744,-3.76
-4.742,-3
-4.74,-3.76
-4.738,-3.76
-4.7359,-2.92
-4.7339,-3.76
-4.7319,-3.76
-4.7299,-2.92
-4.7279,-3
-4.7259,-3.76
-4.7239,-3.56
-4.7219,-3
-4.7199,-3.76
-4.7179,-3.72
-4.7159,-2.96
-4.7139,-3.76
-4.7119,-3.72
-4.7099,-2.96
-4.7079,-3.72
-4.7059,-3.76
-4.7039,-2.96
-4.7019,-3.72
-4.6999,-3.76
-4.6979,-2.96
-4.6959,-3.76
-4.6939,-3.72
-4.6919,-2.96
-4.6899,-3.76
-4.6879,-3.8
-4.6859,-3
-4.6839,-3.76
-4.6819,-3.72
-4.6799,-2.96
-4.6779,-3.4
-4.6759,-3.76
-4.6739,-3.72
-4.6719,-2.96
-4.6699,-3.8
-4.6679,-3.72
-4.6659,-3
-4.6639,-3.76
-4.6619,-3.72
-4.6599,-3
-4.6579,-3.72
-4.6559,-3.76
-4.6539,-2.96
-4.6519,-3.72
-4.6499,-3.72
-4.6479,-2.92
-4.6459,-3.68
-4.6439,-3.72
-4.6419,-2.96
-4.6399,-3.76
-4.6379,-3.72
-4.6359,-3
-4.6339,-3.76
-4.6319,-3.72
-4.6299,-3.72
-4.6279,-3.76
-4.6259,-3.76
-4.6239,-3.76
-4.6219,-2.96
-4.6199,-3.76
-4.6179,-3.76
-4.6159,-2.96
-4.6139,-3.72
-4.6119,-3.72
-4.6099,-2.96
-4.6079,-3.76
-4.6059,-3.76
-4.6039,-3
-4.6019,-3.72
-4.5999,-3.76
-4.5979,-2.92
-4.5959,-3.76
-4.5939,-3.72
-4.5919,-3
-4.5899,-3.76
-4.5879,-3.72
-4.5859,-3.8
-4.5839,-3.76
-4.5819,-3.68
-4.5799,-3.76
-4.5779,-3.72
-4.5759,-3.72
-4.5739,-3.76
-4.5719,-3.56
-4.5699,-3.72
-4.5679,-3.76
-4.5659,-2.96
-4.5639,-3.76
-4.5619,-3.76
-4.5599,-2.92
-4.5579,-3.76
-4.5559,-3.72
-4.5539,-3
-4.5519,-3.76
-4.5499,-3.76
-4.5479,-2.96
-4.5459,-3.72
-4.5439,-3.76
-4.5419,-3.76
-4.5399,-3.72
-4.5379,-3.72
-4.5359,-3.76
-4.5339,-3.8
-4.5319,-3.8
-4.5299,-3.72
-4.5279,-3.72
-4.5259,-3.76
-4.5239,-3.8
-4.5219,-3.8
-4.5199,-3.72
-4.5179,-3.8
-4.5159,-2.92
-4.5139,-3.72
-4.5119,-3.76
-4.5099,-2.96
-4.5079,-3.76
-4.5059,-3.76
-4.5039,-2.96
-4.5019,-3.76
-4.4999,-3.72
-4.4979,-3.72
-4.4959,-3.76
-4.4939,-3.76
-4.4919,-3.72
-4.4899,-3.72
-4.4879,-3.76
-4.4859,-3.76
-4.4839,-3.76
-4.4819,-3.76
-4.4799,-3.76
-4.4779,-3.72
-4.4759,-3.72
-4.4739,-3.72
-4.4719,-3.72
-4.4699,-3.76
-4.4679,-3.72
-4.4659,-3.32
-4.4639,-3.8
-4.4619,-3.76
-4.4599,-2.92
-4.4579,-3.72
-4.4559,-3.72
-4.4539,-3.76
-4.4519,-3.72
-4.4499,-3.76
-4.4479,-3.72
-4.4459,-3.76
-4.4439,-3.72
-4.4419,-3.76
-4.4399,-3.76
-4.4379,-3.76
-4.4359,-3.8
-4.4339,-3.72
-4.4319,-3.76
-4.4299,-3.72
-4.4279,-3.76
-4.4259,-3.76
-4.4239,-3.72
-4.4219,-3.76
-4.4199,-3.76
-4.4179,-3.72
-4.4159,-3.76
-4.4139,-3.76
-4.4119,-3.72
-4.4099,-3.72
-4.4079,-3.72
-4.4059,-3.76
-4.4039,-3.76
-4.4019,-3.76
-4.3999,-3.72
-4.3979,-3.72
-4.3959,-3.76
-4.3939,-3.76
-4.3919,-3.76
-4.3899,-3.72
-4.3879,-3.76
-4.3859,-3.8
-4.3839,-3.8
-4.3819,-3.76
-4.3799,-3.8
-4.3779,-3.8
-4.3759,-3.76
-4.3739,-3.72
-4.3719,-3.72
-4.3699,-3.76
-4.3679,-3.72
-4.3659,-4.56
-4.3639,-3.72
-4.3619,-3.76
-4.3599,-3.84
-4.3579,-3.72
-4.3559,-3.72
-4.3539,-3.76
-4.3519,-3.76
-4.3499,-3.72
-4.3479,-3.72
-4.3459,-3.8
-4.3439,-3.76
-4.3419,-3.76
-4.3399,-3.72
-4.3379,-3.76
-4.3359,-3.76
-4.3339,-3.84
-4.3319,-3.76
-4.3299,-3.8
-4.3279,-3.76
-4.3259,-3.76
-4.3239,-3.76
-4.3219,-3.76
-4.3199,-3.76
-4.3179,-3.76
-4.3159,-4.56
-4.3139,-3.76
-4.3119,-3.72
-4.3099,-4.6
-4.3079,-3.72
-4.3059,-3.76
-4.3039,-3.8
-4.3019,-3.72
-4.2999,-3.72
-4.2979,-3.76
-4.2959,-3.72
-4.2939,-3.76
-4.2919,-3.72
-4.2899,-3.76
-4.2879,-3.76
-4.2859,-3.72
-4.2839,-3.76
-4.2819,-3.76
-4.2799,-3.76
-4.2779,-3.8
-4.2759,-3.72
-4.2739,-3.72
-4.2719,-4.52
-4.2699,-3.76
-4.2679,-3.76
-4.2659,-4.52
-4.2639,-3.76
-4.2619,-3.72
-4.2599,-4.52
-4.2579,-3.72
-4.2559,-3.72
-4.2539,-3.76
-4.2519,-3.72
-4.2499,-3.76
-4.2479,-3.72
-4.2459,-3.76
-4.2439,-3.72
-4.2419,-3.72
-4.2399,-3.76
-4.2379,-3.72
-4.2359,-3.8
-4.2339,-3.76
-4.2319,-3.76
-4.2299,-3.76
-4.2279,-4.52
-4.2259,-3.72
-4.2239,-3.76
-4.2219,-4.56
-4.2199,-3.72
-4.2179,-3.72
-4.2159,-4.48
-4.2139,-3.72
-4.2119,-3.76
-4.2098,-4.52
-4.2078,-3.76
-4.2058,-3.76
-4.2038,-4.52
-4.2018,-3.8
-4.1998,-3.8
-4.1978,-3.72
-4.1958,-3.8
-4.1938,-3.72
-4.1918,-3.76
-4.1898,-3.8
-4.1878,-3.76
-4.1858,-3.72
-4.1838,-3.96
-4.1818,-3.8
-4.1798,-3.76
-4.1778,-4.56
-4.1758,-3.76
-4.1738,-3.8
-4.1718,-4.52
-4.1698,-3.72
-4.1678,-3.8
-4.1658,-4.52
-4.1638,-3.72
-4.1618,-3.72
-4.1598,-4.52
-4.1578,-3.72
-4.1558,-3.76
-4.1538,-4.52
-4.1518,-3.72
-4.1498,-3.76
-4.1478,-4.48
-4.1458,-3.76
-4.1438,-3.76
-4.1418,-3.72
-4.1398,-3.76
-4.1378,-3.68
-4.1358,-3.8
-4.1338,-4.56
-4.1318,-3.76
-4.1298,-3.72
-4.1278,-4.52
-4.1258,-3.72
-4.1238,-3.76
-4.1218,-4.52
-4.1198,-3.8
-4.1178,-3.76
-4.1158,-4.52
-4.1138,-3.72
-4.1118,-3.76
