time, math
-2.4515,-0.9
-2.4495,-0.77984
-2.4475,-0.13984
-2.4455,-0.17984
-2.4435,-0.059844
-2.4415,-0.099844
-2.4395,-0.099844
-2.4375,-0.099844
-2.4355,0.02
-2.4335,-0.019844
-2.4315,0.02
-2.4295,-0.019844
-2.4275,-0.019844
-2.4255,-0.099844
-2.4235,0.02
-2.4215,-0.45984
-2.4195,-0.53984
-2.4175,-0.65984
-2.4155,-0.9
-2.4135,-0.9
-2.4115,-0.82
-2.4095,-0.9
-2.4075,-0.89984
-2.4055,-0.86
-2.4035,-0.13984
-2.4015,-0.099844
-2.3995,0.02
-2.3975,-0.019844
-2.3955,-0.059844
-2.3935,-0.099844
-2.3915,-0.099844
-2.3895,-0.13984
-2.3875,-0.059844
-2.3855,-0.13984
-2.3835,-0.019844
-2.3815,-0.099844
-2.3795,0.06
-2.3775,-0.099844
-2.3755,-0.099844
-2.3735,-0.099844
-2.3715,-0.059844
-2.3695,-0.099844
-2.3675,-0.57984
-2.3655,-0.73984
-2.3635,-0.94
-2.3615,-0.85984
-2.3595,-0.13984
-2.3575,-0.13984
-2.3555,-0.099844
-2.3535,-0.099844
-2.3515,-0.059844
-2.3495,-0.17984
-2.3475,-0.019844
-2.3455,-0.13984
-2.3435,-0.099844
-2.3415,-0.059844
-2.3395,-0.099844
-2.3375,-0.059844
-2.3355,-0.059844
-2.3335,-0.059844
-2.3315,-0.059844
-2.3295,-0.059844
-2.3275,-0.13984
-2.3255,-0.13984
-2.3235,-0.099844
-2.3215,-0.099844
-2.3195,-0.059844
-2.3175,-0.059844
-2.3155,-0.29984
-2.3135,-0.099844
-2.3115,-0.099844
-2.3095,-0.059844
-2.3075,-0.059844
-2.3055,-0.17984
-2.3035,-0.059844
-2.3015,-0.099844
-2.2995,-0.099844
-2.2975,-0.099844
-2.2955,-0.019844
-2.2935,-0.059844
-2.2915,-0.099844
-2.2895,-0.059844
-2.2875,-0.059844
-2.2855,-0.21984
-2.2835,-0.059844
-2.2815,-0.059844
-2.2795,-0.13984
-2.2775,-0.099844
-2.2755,-0.13984
-2.2735,-0.019844
-2.2715,-0.059844
-2.2695,0.3
-2.2675,0.5
-2.2655,0.66
-2.2635,0.7
-2.2615,-0.13984
-2.2595,-0.059844
-2.2575,0.02
-2.2555,-0.019844
-2.2535,-0.17984
-2.2515,-0.099844
-2.2495,-0.059844
-2.2475,-0.059844
-2.2455,-0.099844
-2.2435,-0.13984
-2.2415,0.02
-2.2395,-0.17984
-2.2375,-0.13984
-2.2355,-0.13984
-2.2335,-0.13984
-2.2315,-0.099844
-2.2295,-0.099844
-2.2275,-0.059844
-2.2255,0.26
-2.2235,0.3
-2.2215,0.46
-2.2195,0.74
-2.2175,0.66
-2.2155,0.74
-2.2135,0.74
-2.2115,0.74
-2.2095,-0.13984
-2.2075,-0.059844
-2.2055,-0.099844
-2.2035,-0.059844
-2.2015,-0.059844
-2.1995,-0.099844
-2.1975,-0.13984
-2.1955,-0.13984
-2.1935,-0.019844
-2.1915,-0.13984
-2.1895,-0.059844
-2.1875,-0.099844
-2.1855,-0.13984
-2.1835,-0.13984
-2.1815,-0.13984
-2.1795,0.18
-2.1775,0.58
-2.1755,0.7
-2.1735,0.66
-2.1715,0.78
-2.1695,0.58
-2.1675,0.78
-2.1655,0.74
-2.1635,0.66
-2.1615,0.78
-2.1595,0.78
-2.1575,0.66
-2.1555,-0.099844
-2.1535,-0.019844
-2.1515,-0.17984
-2.1495,-0.019844
-2.1475,-0.019844
-2.1455,-0.17984
-2.1435,0.02
-2.1415,-0.17984
-2.1395,-0.13984
-2.1375,-0.059844
-2.1355,-0.099844
-2.1335,0.26
-2.1315,0.74
-2.1295,0.74
-2.1275,0.7
-2.1255,0.62
-2.1235,0.78
-2.1215,0.78
-2.1195,0.7
-2.1175,0.7
-2.1155,0.74
-2.1135,0.7
-2.1115,0.62
-2.1095,0.66
-2.1075,0.74
-2.1055,0.78
-2.1034,0.74
-2.1014,0.62
-2.0994,-0.019844
-2.0974,-0.019844
-2.0954,-0.099844
-2.0934,-0.019844
-2.0914,-0.099844
-2.0894,0.02
-2.0874,0.26
-2.0854,0.38
-2.0834,0.62
-2.0814,0.7
-2.0794,0.7
-2.0774,0.7
-2.0754,0.66
-2.0734,0.7
-2.0714,0.7
-2.0694,0.78
-2.0674,0.78
-2.0654,0.78
-2.0634,0.74
-2.0614,0.74
-2.0594,0.66
-2.0574,0.74
-2.0554,0.74
-2.0534,0.66
-2.0514,0.62
-2.0494,0.62
-2.0474,-0.099844
-2.0454,-0.019844
-2.0434,-0.099844
-2.0414,0.3
-2.0394,0.66
-2.0374,0.74
-2.0354,0.86
-2.0334,0.7
-2.0314,0.7
-2.0294,0.66
-2.0274,0.7
-2.0254,0.66
-2.0234,0.74
-2.0214,0.74
-2.0194,0.78
-2.0174,0.78
-2.0154,0.62
-2.0134,0.7
-2.0114,0.74
-2.0094,0.78
-2.0074,0.62
-2.0054,0.7
-2.0034,0.78
-2.0014,0.82
-1.9994,0.78
-1.9974,0.82
-1.9954,1.06
-1.9934,0.74
-1.9914,0.78
-1.9894,0.78
-1.9874,0.74
-1.9854,0.66
-1.9834,0.74
-1.9814,0.7
-1.9794,0.74
-1.9774,0.74
-1.9754,0.74
-1.9734,0.7
-1.9714,0.66
-1.9694,0.82
-1.9674,0.62
-1.9654,0.78
-1.9634,0.66
-1.9614,0.7
-1.9594,0.74
-1.9574,0.66
-1.9554,0.82
-1.9534,0.78
-1.9514,1.18
-1.9494,1.46
-1.9474,1.54
-1.9454,1.62
-1.9434,1.5
-1.9414,0.74
-1.9394,0.78
-1.9374,0.7
-1.9354,0.7
-1.9334,0.7
-1.9314,0.7
-1.9294,0.74
-1.9274,0.74
-1.9254,0.78
-1.9234,0.74
-1.9214,0.62
-1.9194,0.74
-1.9174,0.82
-1.9154,0.7
-1.9134,0.74
-1.9114,0.7
-1.9094,0.66
-1.9074,0.74
-1.9054,1.58
-1.9034,1.42
-1.9014,1.62
-1.8994,1.5
-1.8974,1.54
-1.8954,1.54
-1.8934,1.54
-1.8914,1.54
-1.8894,1.18
-1.8874,0.7
-1.8854,0.7
-1.8834,0.7
-1.8814,0.7
-1.8794,0.74
-1.8774,0.7
-1.8754,0.74
-1.8734,0.7
-1.8714,0.74
-1.8694,0.7
-1.8674,0.74
-1.8654,0.7
-1.8634,0.66
-1.8614,1.18
-1.8594,1.26
-1.8574,1.62
-1.8554,1.42
-1.8534,1.46
-1.8514,1.5
-1.8494,1.5
-1.8474,1.58
-1.8454,1.46
-1.8434,1.5
-1.8414,1.46
-1.8394,1.5
-1.8374,1.22
-1.8354,0.7
-1.8334,0.78
-1.8314,0.7
-1.8294,0.78
-1.8274,0.7
-1.8254,0.7
-1.8234,0.7
-1.8214,0.66
-1.8194,0.7
-1.8174,0.78
-1.8154,1.02
-1.8134,1.42
-1.8114,1.58
-1.8094,1.5
-1.8074,1.5
-1.8054,1.54
-1.8034,1.54
-1.8014,1.5
-1.7994,1.46
-1.7974,1.58
-1.7954,1.5
-1.7934,1.5
-1.7914,1.54
-1.7894,1.54
-1.7874,1.5
-1.7854,0.78
-1.7834,0.78
-1.7814,0.74
-1.7794,0.74
-1.7774,0.66
-1.7754,0.66
-1.7734,0.78
-1.7714,0.78
-1.7694,0.94
-1.7674,1.46
-1.7654,1.58
-1.7634,1.5
-1.7614,1.58
-1.7594,1.54
-1.7574,1.58
-1.7554,1.58
-1.7534,1.58
-1.7514,1.5
-1.7494,1.54
-1.7474,1.54
-1.7454,1.5
-1.7434,1.5
-1.7414,1.46
-1.7394,1.54
-1.7374,1.54
-1.7354,1.5
-1.7334,0.7
-1.7314,0.7
-1.7294,0.66
-1.7274,0.66
-1.7254,0.7
-1.7234,1.5
-1.7214,1.46
-1.7194,1.54
-1.7174,1.58
-1.7154,1.46
-1.7134,1.54
-1.7114,1.58
-1.7094,1.54
-1.7074,1.54
-1.7054,1.46
-1.7034,1.54
-1.7014,1.62
-1.6994,1.46
-1.6974,1.58
-1.6954,1.5
-1.6934,1.54
-1.6914,1.46
-1.6894,1.5
-1.6874,1.62
-1.6854,1.5
-1.6834,1.42
-1.6814,0.74
-1.6794,0.74
-1.6774,1.06
-1.6754,1.38
-1.6734,1.5
-1.6714,1.66
-1.6694,1.5
-1.6674,1.54
-1.6654,1.5
-1.6634,1.46
-1.6614,1.5
-1.6594,1.62
-1.6574,1.46
-1.6554,1.46
-1.6534,1.62
-1.6514,1.5
-1.6494,1.5
-1.6474,1.62
-1.6454,1.46
-1.6434,1.42
-1.6414,1.46
-1.6394,1.46
-1.6374,1.42
-1.6354,1.5
-1.6334,1.5
-1.6314,0.82
-1.6294,1.42
-1.6274,1.58
-1.6254,1.58
-1.6234,1.46
-1.6214,1.54
-1.6194,1.58
-1.6174,1.58
-1.6154,1.5
-1.6134,1.46
-1.6114,1.54
-1.6094,1.54
-1.6074,1.54
-1.6054,1.5
-1.6034,1.46
-1.6014,1.54
-1.5994,1.5
-1.5974,1.54
-1.5954,1.62
-1.5934,1.62
-1.5914,1.5
-1.5894,1.5
-1.5874,1.42
-1.5854,2.14
-1.5834,2.02
-1.5814,2.42
-1.5794,1.54
-1.5773,1.54
-1.5753,1.7
-1.5733,1.54
-1.5713,1.5
-1.5693,1.54
-1.5673,1.42
-1.5653,1.54
-1.5633,1.54
-1.5613,1.46
-1.5593,1.58
-1.5573,1.5
-1.5553,1.58
-1.5533,1.5
-1.5513,1.5
-1.5493,1.58
-1.5473,1.54
-1.5453,1.5
-1.5433,1.62
-1.5413,1.54
-1.5393,1.5
-1.5373,1.5
-1.5353,2.34
-1.5333,2.3
-1.5313,2.3
-1.5293,2.3
-1.5273,1.58
-1.5253,1.46
-1.5233,1.42
-1.5213,1.54
-1.5193,1.54
-1.5173,1.54
-1.5153,1.62
-1.5133,1.54
-1.5113,1.5
-1.5093,1.58
-1.5073,1.58
-1.5053,1.54
-1.5033,1.54
-1.5013,1.5
-1.4993,1.54
-1.4973,1.46
-1.4953,1.5
-1.4933,1.46
-1.4913,1.54
-1.4893,1.58
-1.4873,2.14
-1.4853,2.26
-1.4833,2.26
-1.4813,2.34
-1.4793,2.3
-1.4773,1.58
-1.4753,1.5
-1.4733,1.54
-1.4713,1.62
-1.4693,1.54
-1.4673,1.5
-1.4653,1.54
-1.4633,1.38
-1.4613,1.46
-1.4593,1.46
-1.4573,1.58
-1.4553,1.42
-1.4533,1.62
-1.4513,1.58
-1.4493,1.5
-1.4473,1.5
-1.4453,1.54
-1.4433,1.5
-1.4413,2.26
-1.4393,2.14
-1.4373,2.34
-1.4353,2.38
-1.4333,2.26
-1.4313,2.26
-1.4293,2.3
-1.4273,1.5
-1.4253,1.42
-1.4233,1.58
-1.4213,1.5
-1.4193,1.5
-1.4173,1.54
-1.4153,1.54
-1.4133,1.5
-1.4113,1.5
-1.4093,1.5
-1.4073,1.5
-1.4053,1.42
-1.4033,1.54
-1.4013,1.5
-1.3993,1.46
-1.3973,1.62
-1.3953,1.54
-1.3933,1.74
-1.3913,2.3
-1.3893,2.42
-1.3873,2.3
-1.3853,2.34
-1.3833,2.3
-1.3813,2.34
-1.3793,2.38
-1.3773,1.54
-1.3753,1.58
-1.3733,1.46
-1.3713,1.58
-1.3693,1.58
-1.3673,1.58
-1.3653,1.5
-1.3633,1.5
-1.3613,1.46
-1.3593,1.54
-1.3573,1.46
-1.3553,1.54
-1.3533,1.54
-1.3513,1.42
-1.3493,1.5
-1.3473,1.82
-1.3453,1.78
-1.3433,2.34
-1.3413,2.34
-1.3393,2.34
-1.3373,2.3
-1.3353,2.34
-1.3333,2.34
-1.3313,2.3
-1.3293,1.42
-1.3273,1.5
-1.3253,1.42
-1.3233,1.5
-1.3213,1.58
-1.3193,1.54
-1.3173,1.5
-1.3153,1.5
-1.3133,1.54
-1.3113,1.58
-1.3093,1.54
-1.3073,1.42
-1.3053,1.54
-1.3033,1.5
-1.3013,1.5
-1.2993,1.46
-1.2973,2.38
-1.2953,2.34
-1.2933,2.38
-1.2913,2.34
-1.2893,2.3
-1.2873,2.3
-1.2853,2.3
-1.2833,2.18
-1.2813,2.3
-1.2793,1.5
-1.2773,1.42
-1.2753,1.46
-1.2733,1.46
-1.2713,1.58
-1.2693,1.58
-1.2673,1.46
-1.2653,1.58
-1.2633,1.46
-1.2613,1.54
-1.2593,1.46
-1.2573,1.5
-1.2553,1.42
-1.2533,1.54
-1.2513,1.54
-1.2493,1.66
-1.2473,2.38
-1.2453,2.3
-1.2433,2.3
-1.2413,2.34
-1.2393,2.34
-1.2373,2.42
-1.2353,2.38
-1.2333,2.3
-1.2313,1.58
-1.2293,1.54
-1.2273,1.54
-1.2253,1.46
-1.2233,1.54
-1.2213,1.5
-1.2193,1.5
-1.2173,1.5
-1.2153,1.5
-1.2133,1.54
-1.2113,1.46
-1.2093,1.54
-1.2073,1.54
-1.2053,1.46
-1.2033,1.58
-1.2013,1.5
-1.1993,2.02
-1.1973,2.26
-1.1953,2.26
-1.1933,2.42
-1.1913,2.38
-1.1893,2.38
-1.1873,2.38
-1.1853,2.3
-1.1833,1.46
-1.1813,1.54
-1.1793,1.58
-1.1773,1.5
-1.1753,1.5
-1.1733,1.5
-1.1713,1.5
-1.1693,1.58
-1.1673,1.54
-1.1653,1.46
-1.1633,1.46
-1.1613,1.5
-1.1593,1.46
-1.1573,1.46
-1.1553,1.46
-1.1533,1.5
-1.1513,1.58
-1.1493,2.18
-1.1473,2.26
-1.1453,2.34
-1.1433,2.3
-1.1413,2.34
-1.1393,2.3
-1.1373,2.46
-1.1353,1.42
-1.1333,1.46
-1.1313,1.46
-1.1293,1.46
-1.1273,1.54
-1.1253,1.58
-1.1233,1.5
-1.1213,1.5
-1.1193,1.54
-1.1173,1.58
-1.1153,1.54
-1.1133,1.46
-1.1113,1.54
-1.1093,1.5
-1.1073,1.5
-1.1053,1.54
-1.1033,1.74
-1.1013,1.66
-1.0993,2.18
-1.0973,2.3
-1.0953,2.22
-1.0933,2.34
-1.0913,2.3
-1.0893,2.38
-1.0873,1.54
-1.0853,1.46
-1.0833,1.54
-1.0813,1.46
-1.0793,1.54
-1.0773,1.5
-1.0753,1.5
-1.0733,1.5
-1.0713,1.58
-1.0693,1.46
-1.0673,1.5
-1.0653,1.54
-1.0633,1.58
-1.0613,1.5
-1.0593,1.62
-1.0573,1.54
-1.0553,1.54
-1.0533,1.74
-1.0512,1.46
-1.0492,1.82
-1.0472,2.3
-1.0452,2.34
-1.0432,2.26
-1.0412,2.3
-1.0392,2.38
-1.0372,1.54
-1.0352,1.5
-1.0332,1.5
-1.0312,1.46
-1.0292,1.42
-1.0272,1.46
-1.0252,1.58
-1.0232,1.5
-1.0212,1.46
-1.0192,1.54
-1.0172,1.46
-1.0152,1.46
-1.0132,1.46
-1.0112,1.46
-1.0092,1.5
-1.0072,1.54
-1.0052,1.5
-1.0032,1.62
-1.0012,1.54
-0.9992,1.86
-0.9972,2.46
-0.9952,2.3
-0.9932,2.38
-0.9912,1.54
-0.9892,1.54
-0.9872,1.54
-0.9852,1.54
-0.9832,1.54
-0.9812,1.5
-0.9792,1.46
-0.9772,1.5
-0.9752,1.42
-0.9732,1.46
-0.9712,1.5
-0.9692,1.58
-0.9672,1.42
-0.9652,1.46
-0.9632,1.58
-0.9612,1.42
-0.9592,1.54
-0.9572,1.5
-0.9552,1.54
-0.9532,1.62
-0.9512,1.54
-0.9492,1.74
-0.9472,2.42
-0.9452,1.9
-0.9432,1.54
-0.9412,1.54
-0.9392,1.62
-0.9372,1.54
-0.9352,1.62
-0.9332,1.54
-0.9312,1.42
-0.9292,1.42
-0.9272,1.5
-0.9252,1.58
-0.9232,1.5
-0.9212,1.58
-0.9192,1.5
-0.9172,1.5
-0.9152,1.54
-0.9132,1.62
-0.9112,1.46
-0.9092,1.5
-0.9072,1.42
-0.9052,1.58
-0.9032,1.54
-0.9012,1.46
-0.8992,1.42
-0.8972,1.5
-0.8952,1.54
-0.8932,1.5
-0.8912,1.5
-0.8892,1.62
-0.8872,1.38
-0.8852,1.5
-0.8832,1.54
-0.8812,1.5
-0.8792,1.5
-0.8772,1.5
-0.8752,1.58
-0.8732,1.54
-0.8712,1.58
-0.8692,1.58
-0.8672,1.46
-0.8652,1.54
-0.8632,1.54
-0.8612,1.58
-0.8592,1.46
-0.8572,1.54
-0.8552,1.5
-0.8532,1.58
-0.8512,0.66
-0.8492,0.74
-0.8472,1.46
-0.8452,1.3
-0.8432,1.5
-0.8412,1.46
-0.8392,1.58
-0.8372,1.5
-0.8352,1.58
-0.8332,1.54
-0.8312,1.46
-0.8292,1.54
-0.8272,1.58
-0.8252,1.58
-0.8232,1.46
-0.8212,1.58
-0.8192,1.54
-0.8172,1.42
-0.8152,1.54
-0.8132,1.5
-0.8112,1.54
-0.8092,1.58
-0.8072,1.54
-0.8052,0.7
-0.8032,0.7
-0.8012,0.74
-0.7992,0.7
-0.7972,1.06
-0.7952,0.86
-0.7932,1.46
-0.7912,1.5
-0.7892,1.54
-0.7872,1.5
-0.7852,1.54
-0.7832,1.54
-0.7812,1.58
-0.7792,1.5
-0.7772,1.54
-0.7752,1.54
-0.7732,1.54
-0.7712,1.5
-0.7692,1.58
-0.7672,1.62
-0.7652,1.46
-0.7632,1.54
-0.7612,1.46
-0.7592,0.74
-0.7572,0.66
-0.7552,0.78
-0.7532,0.62
-0.7512,0.7
-0.7492,0.74
-0.7472,0.66
-0.7452,0.7
-0.7432,0.9
-0.7412,1.5
-0.7392,1.5
-0.7372,1.46
-0.7352,1.5
-0.7332,1.54
-0.7312,1.46
-0.7292,1.46
-0.7272,1.5
-0.7252,1.5
-0.7232,1.58
-0.7212,1.58
-0.7192,1.54
-0.7172,1.5
-0.7152,0.82
-0.7132,0.7
-0.7112,0.74
-0.7092,0.62
-0.7072,0.74
-0.7052,0.66
-0.7032,0.7
-0.7012,0.7
-0.6992,0.7
-0.6972,0.7
-0.6952,0.7
-0.6932,0.58
-0.6912,1.54
-0.6892,1.42
-0.6872,1.5
-0.6852,1.54
-0.6832,1.54
-0.6812,1.46
-0.6792,1.46
-0.6772,1.54
-0.6752,1.46
-0.6732,1.46
-0.6712,1.54
-0.6692,0.74
-0.6672,0.7
-0.6652,0.7
-0.6632,0.74
-0.6612,0.66
-0.6592,0.7
-0.6572,0.7
-0.6552,0.74
-0.6532,0.74
-0.6512,0.7
-0.6492,0.66
-0.6472,0.78
-0.6452,0.62
-0.6432,0.66
-0.6412,0.94
-0.6392,1.02
-0.6372,1.5
-0.6352,1.54
-0.6332,1.54
-0.6312,1.58
-0.6292,1.54
-0.6272,1.54
-0.6252,1.46
-0.6232,0.66
-0.6212,0.82
-0.6192,0.7
-0.6172,0.7
-0.6152,0.78
-0.6132,0.7
-0.6112,0.78
-0.6092,0.66
-0.6072,0.7
-0.6052,0.66
-0.6032,0.78
-0.6012,0.74
-0.5992,0.7
-0.5972,0.7
-0.5952,0.66
-0.5932,0.74
-0.5912,0.66
-0.5892,0.74
-0.5872,1.14
-0.5852,1.42
-0.5832,1.5
-0.5812,1.5
-0.5792,0.7
-0.5772,0.7
-0.5752,0.74
-0.5732,0.62
-0.5712,0.82
-0.5692,0.66
-0.5672,0.66
-0.5652,0.7
-0.5632,0.66
-0.5612,0.78
-0.5592,0.66
-0.5572,0.78
-0.5552,0.86
-0.5532,0.74
-0.5512,0.86
-0.5492,0.7
-0.5472,0.7
-0.5452,0.74
-0.5432,0.7
-0.5412,0.78
-0.5392,0.78
-0.5372,0.74
-0.5352,1.26
-0.5332,0.42
-0.5312,0.7
-0.5292,0.74
-0.5272,0.7
-0.5251,0.7
-0.5231,0.66
-0.5211,0.7
-0.5191,0.74
-0.5171,0.78
-0.5151,0.7
-0.5131,0.74
-0.5111,0.78
-0.5091,0.7
-0.5071,0.82
-0.5051,0.7
-0.5031,0.66
-0.5011,0.74
-0.4991,0.7
-0.4971,0.7
-0.4951,0.7
-0.4931,0.7
-0.4911,0.78
-0.4891,0.7
-0.4871,0.46
-0.4851,-0.099844
-0.4831,-0.099844
-0.4811,-0.059844
-0.4791,0.7
-0.4771,0.58
-0.4751,0.66
-0.4731,0.78
-0.4711,0.66
-0.4691,0.74
-0.4671,0.78
-0.4651,0.74
-0.4631,0.62
-0.4611,0.7
-0.4591,0.66
-0.4571,0.78
-0.4551,0.78
-0.4531,0.78
-0.4511,0.66
-0.4491,0.66
-0.4471,0.78
-0.4451,0.7
-0.4431,0.66
-0.4411,-0.059844
-0.4391,-0.099844
-0.4371,-0.059844
-0.4351,-0.059844
-0.4331,-0.019844
-0.4311,-0.019844
-0.4291,-0.099844
-0.4271,0.3
-0.4251,0.5
-0.4231,0.74
-0.4211,0.7
-0.4191,0.74
-0.4171,0.7
-0.4151,0.66
-0.4131,0.66
-0.4111,0.66
-0.4091,0.62
-0.4071,0.74
-0.4051,0.78
-0.4031,0.7
-0.4011,0.74
-0.3991,0.7
-0.3971,-0.099844
-0.3951,-0.13984
-0.3931,-0.019844
-0.3911,-0.059844
-0.3891,-0.059844
-0.3871,-0.17984
-0.3851,-0.13984
-0.3831,-0.059844
-0.3811,-0.13984
-0.3791,-0.019844
-0.3771,0.02
-0.3751,0.34
-0.3731,0.66
-0.3711,0.62
-0.3691,0.78
-0.3671,0.74
-0.3651,0.74
-0.3631,0.74
-0.3611,0.7
-0.3591,0.82
-0.3571,0.78
-0.3551,0.74
-0.3531,0.22
-0.3511,-0.099844
-0.3491,-0.13984
-0.3471,-0.059844
-0.3451,-0.059844
-0.3431,-0.019844
-0.3411,-0.13984
-0.3391,-0.059844
-0.3371,-0.13984
-0.3351,-0.099844
-0.3331,-0.099844
-0.3311,-0.099844
-0.3291,-0.099844
-0.3271,-0.17984
-0.3251,0.02
-0.3231,0.22
-0.3211,0.38
-0.3191,0.5
-0.3171,0.74
-0.3151,0.66
-0.3131,0.78
-0.3111,0.78
-0.3091,0.74
-0.3071,-0.099844
-0.3051,-0.059844
-0.3031,-0.099844
-0.3011,-0.099844
-0.2991,-0.13984
-0.2971,-0.099844
-0.2951,-0.019844
-0.2931,-0.059844
-0.2911,-0.059844
-0.2891,-0.13984
-0.2871,0.02
-0.2851,0.02
-0.2831,-0.099844
-0.2811,0.06
-0.2791,-0.019844
-0.2771,-0.059844
-0.2751,-0.059844
-0.2731,-0.019844
-0.2711,0.14
-0.2691,0.38
-0.2671,0.62
-0.2651,0.7
-0.2631,-0.059844
-0.2611,-0.059844
-0.2591,-0.13984
-0.2571,-0.099844
-0.2551,-0.13984
-0.2531,-0.099844
-0.2511,-0.099844
-0.2491,-0.059844
-0.2471,-0.059844
-0.2451,-0.059844
-0.2431,-0.059844
-0.2411,-0.059844
-0.2391,-0.13984
-0.2371,-0.099844
-0.2351,-0.13984
-0.2331,-0.059844
-0.2311,-0.099844
-0.2291,-0.059844
-0.2271,-0.099844
-0.2251,-0.059844
-0.2231,-0.099844
-0.2211,-0.019844
-0.2191,-0.7
-0.2171,-0.25984
-0.2151,-0.059844
-0.2131,-0.019844
-0.2111,-0.059844
-0.2091,-0.019844
-0.2071,-0.059844
-0.2051,-0.059844
-0.2031,-0.099844
-0.2011,-0.019844
-0.1991,0.02
-0.1971,-0.059844
-0.1951,-0.13984
-0.1931,0.02
-0.1911,-0.13984
-0.1891,-0.099844
-0.1871,-0.17984
-0.1851,-0.099844
-0.1831,-0.099844
-0.1811,-0.059844
-0.1791,-0.059844
-0.1771,-0.099844
-0.1751,-0.019844
-0.1731,-0.7
-0.1711,-0.73984
-0.1691,-0.98
-0.1671,-0.86
-0.1651,-0.86
-0.1631,-0.099844
-0.1611,-0.099844
-0.1591,-0.13984
-0.1571,-0.13984
-0.1551,0.02
-0.1531,-0.059844
-0.1511,-0.13984
-0.1491,-0.059844
-0.1471,-0.099844
-0.1451,-0.099844
-0.1431,-0.059844
-0.1411,-0.099844
-0.1391,-0.099844
-0.1371,0.02
-0.1351,-0.13984
-0.1331,-0.059844
-0.1311,-0.13984
-0.1291,-0.61984
-0.1271,-0.49984
-0.1251,-0.77984
-0.1231,-0.94
-0.1211,-0.85984
-0.1191,-0.94
-0.1171,-0.86
-0.1151,-0.9
-0.1131,-0.9
-0.1111,-0.41984
-0.1091,-0.099844
-0.1071,-0.019844
-0.1051,-0.099844
-0.1031,-0.17984
-0.1011,-0.059844
-0.0991,-0.21984
-0.0971,0.02
-0.0951,-0.17984
-0.0931,0.02
-0.0911,-0.099844
-0.0891,-0.099844
-0.0871,-0.019844
-0.0851,-0.059844
-0.0831,-0.37984
-0.0811,-0.61984
-0.0791,-0.94
-0.0771,-0.94
-0.0751,-0.82
-0.0731,-0.82
-0.0711,-0.82
-0.0691,-0.82
-0.0671,-0.86
-0.0651,-0.82
-0.0631,-0.89984
-0.0611,-0.86
-0.0591,-0.9
-0.0571,-0.099844
-0.0551,-0.099844
-0.0531,-0.13984
-0.0511,-0.019844
-0.0491,-0.13984
-0.0471,-0.019844
-0.0451,-0.099844
-0.0431,-0.13984
-0.0411,-0.059844
-0.0391,-0.099844
-0.0371,-0.45984
-0.0351,-0.89984
-0.0331,-0.89984
-0.0311,-0.85984
-0.0291,-0.86
-0.0271,-0.77984
-0.0251,-0.89984
-0.0231,-0.82
-0.0211,-0.85984
-0.0191,-0.9
-0.0171,-0.86
-0.0151,-0.73984
-0.0131,-0.86
-0.0111,-0.9
-0.0091,-0.94
-0.0071,-0.97984
-0.0051,-0.74
-0.0031,-0.059844
-0.0011,-0.019844
0.001,-0.059844
0.003,-0.13984
0.005,-0.059844
0.007,-0.13984
0.009,-0.49984
0.011,-0.61984
0.013,-0.86
0.015,-0.82
0.017,-0.9
0.019,-0.9
0.021,-0.77984
0.023,-0.78
0.025,-0.86
0.027,-0.82
0.029,-0.82
0.031,-0.94
0.033,-0.86
0.035,-0.82
0.037,-0.86
0.039,-0.9
0.041,-0.9
0.043,-0.77984
0.045,-0.9
0.047,-0.9
0.049,-0.9
0.051,-0.019844
0.053,-0.29984
0.055,-0.53984
0.057,-0.86
0.059,-0.89984
0.061,-0.94
0.063,-0.94
0.065,-0.78
0.067,-0.9
0.069,-0.94
0.071,-0.82
0.073,-0.85984
0.075,-0.86
0.077,-0.82
0.079,-0.89984
0.081,-0.86
0.083,-0.82
0.085,-0.82
0.087,-0.86
0.089,-0.85984
0.091,-0.85984
0.093,-0.82
0.095,-0.82
0.097,-0.82
0.099,-0.98
0.101,-1.38
0.103,-1.18
0.105,-0.85984
0.107,-0.94
0.109,-0.82
0.111,-0.82
0.113,-0.94
0.115,-0.9
0.117,-0.86
0.119,-0.9
0.121,-0.9
0.123,-0.82
0.125,-0.86
0.127,-0.89984
0.129,-0.82
0.131,-0.9
0.133,-0.85984
0.135,-0.94
0.137,-0.82
0.139,-0.9
0.141,-0.9
0.143,-0.94
0.145,-1.34
0.147,-1.7
0.149,-1.62
0.151,-1.7
0.153,-1.62
0.155,-1.58
0.157,-0.89984
0.159,-0.82
0.161,-0.94
0.163,-0.89984
0.165,-0.86
0.167,-0.98
0.169,-0.94
0.171,-0.86
0.173,-0.86
0.175,-0.94
0.177,-0.82
0.179,-0.85984
0.181,-0.86
0.183,-0.86
0.185,-0.82
0.187,-0.9
0.189,-0.85984
0.191,-1.58
0.193,-1.7
0.195,-1.66
0.197,-1.7
0.199,-1.66
0.201,-1.7
0.203,-1.66
0.205,-1.66
0.207,-1.66
0.209,-0.82
0.211,-0.85984
0.213,-0.82
0.215,-0.85984
0.217,-0.77984
0.219,-0.86
0.221,-0.77984
0.223,-0.85984
0.225,-0.94
0.227,-0.82
0.229,-0.82
0.231,-0.9
0.233,-0.86
0.235,-1.26
0.237,-1.38
0.239,-1.7
0.241,-1.7
0.243,-1.66
0.245,-1.7
0.247,-1.58
0.249,-1.66
