time, ch3
-4.9995,0.96
-4.9994,0.96
-4.9993,1
-4.9992,0.96
-4.9991,0.96
-4.999,1.04
-4.9989,0.96
-4.9988,0.96
-4.9987,1
-4.9986,0.96
-4.9985,0.96
-4.9984,0.96
-4.9983,1
-4.9982,0.96
-4.9981,0.92
-4.998,1
-4.9979,0.92
-4.9978,0.96
-4.9977,1
-4.9976,0.92
-4.9975,0.96
-4.9974,0.96
-4.9973,1
-4.9972,0.88
-4.9971,0.96
-4.997,0.96
-4.9969,0.92
-4.9968,0.96
-4.9967,0.96
-4.9966,0.92
-4.9965,1
-4.9964,1
-4.9963,0.92
-4.9962,1
-4.9961,0.96
-4.996,0.96
-4.9959,1
-4.9958,0.96
-4.9957,1
-4.9956,1
-4.9955,0.96
-4.9935,1
-4.9915,0.88
-4.9895,1
-4.9875,1
-4.9855,1
-4.9835,0.96
-4.9815,0.96
-4.9795,0.96
-4.9775,1.08
-4.9755,1
-4.9735,1
-4.9715,1
-4.9695,1.04
-4.9675,1.04
-4.9655,1.04
-4.9635,1
-4.9615,1
-4.9595,1
-4.9575,1
-4.9555,1.04
-4.9535,0.96
-4.9515,1.04
-4.9495,1.04
-4.9475,1
-4.9455,1
-4.9435,1
-4.9415,0.96
-4.9395,0.92
-4.9375,1.04
-4.9355,1.08
-4.9335,1
-4.9315,0.96
-4.9295,1.04
-4.9275,0.92
-4.9255,1
-4.9235,1
-4.9215,1
-4.9195,1
-4.9175,1
-4.9155,1
-4.9135,1
-4.9115,1.04
-4.9095,0.96
-4.9075,1
-4.9055,1
-4.9035,0.92
-4.9015,1
-4.8995,0.96
-4.8975,0.96
-4.8955,1.04
-4.8935,1.04
-4.8915,0.96
-4.8895,0.96
-4.8875,1
-4.8855,1
-4.8835,1.04
-4.8815,1
-4.8795,1.04
-4.8775,1
-4.8755,1
-4.8735,1.04
-4.8715,1
-4.8695,1.04
-4.8675,1.04
-4.8655,0.96
-4.8635,1
-4.8615,1.08
-4.8595,1
-4.8584,1.32
-4.8583,1.28
-4.8582,1.4
-4.8581,1.48
-4.858,1.56
-4.8579,1.76
-4.8578,1.8
-4.8577,1.88
-4.8576,2
-4.8575,2
-4.8574,2
-4.8573,2.04
-4.8572,2.04
-4.8571,2.04
-4.857,2
-4.8569,1.96
-4.8568,1.88
-4.8567,1.8
-4.8566,1.64
-4.8565,1.68
-4.8559,1.12
-4.8558,1.12
-4.8557,1.08
-4.8556,1.04
-4.8555,1.04
-4.8554,1.04
-4.8553,1.08
-4.8552,1.12
-4.8551,1.12
-4.855,1.16
-4.8535,1.36
-4.853,1.24
-4.8528,1.24
-4.8524,1.16
