time, ch1
-5,-0.32
-4.9999,-0.36
-4.9998,-0.4
-4.9997,-0.32
-4.9996,-0.36
-4.9994,-0.32
-4.9993,-0.32
-4.9992,-0.36
-4.9991,-0.4
-4.9989,-0.36
-4.9987,-0.4
-4.9985,-0.4
-4.9983,-0.36
-4.9981,-0.4
-4.998,-0.32
-4.9978,-0.4
-4.9973,-0.44
-4.9969,-0.48
-4.996,-0.36
-4.994,-0.32
-4.992,-0.28
-4.99,-0.28
-4.988,-0.32
-4.986,-0.36
-4.984,-0.32
-4.982,-0.36
-4.98,-0.36
-4.978,-0.32
-4.976,-0.4
-4.974,-0.28
-4.972,-0.32
-4.97,-0.44
-4.968,-0.36
-4.966,-0.36
-4.964,-0.4
-4.962,-0.28
-4.96,-0.24
-4.958,-0.28
-4.956,-0.44
-4.954,-0.36
-4.952,-0.4
-4.95,-0.28
-4.948,-0.4
-4.946,-0.28
-4.944,-0.28
-4.942,-0.4
-4.94,-0.52
-4.938,-0.44
-4.936,-0.36
-4.934,-0.52
-4.932,-0.44
-4.93,-0.4
-4.928,-0.36
-4.926,-0.36
-4.924,-0.48
-4.922,-0.36
-4.92,-0.4
-4.918,-0.36
-4.916,-0.36
-4.914,-0.44
-4.912,-0.36
-4.91,-0.4
-4.908,-0.28
-4.906,-0.52
-4.904,-0.32
-4.902,-0.32
-4.9,-0.52
-4.898,-0.4
-4.896,-0.36
-4.894,-0.4
-4.892,-0.44
-4.89,-0.44
-4.888,-0.16
-4.886,-0.4
-4.884,-0.32
-4.882,-0.4
-4.88,-0.36
-4.878,-0.4
-4.876,-0.44
-4.874,-0.4
-4.872,-0.36
-4.87,-0.36
-4.868,-0.4
-4.866,-0.32
-4.864,-0.4
-4.862,-0.2
-4.86,-0.24
-4.858,-0.16
-4.856,-0.28
-4.854,-0.24
-4.852,-0.2
-4.85,-0.2
-4.848,-0.2
-4.846,-0.12
-4.844,-0.12
-4.842,-0.12
-4.84,-0.12
-4.838,8.9407e-10
-4.836,-0.04
-4.834,8.9407e-10
-4.832,8.9407e-10
-4.83,-0.04
-4.828,8.9407e-10
-4.826,0.12
-4.824,0.08
-4.822,0.12
-4.82,0.08
-4.818,0.04
-4.816,0.2
-4.814,0.12
-4.812,0.08
-4.81,0.08
-4.808,0.12
-4.806,0.08
-4.804,0.08
-4.802,0.08
-4.8,0.08
-4.798,0.12
-4.796,0.16
-4.794,0.08
-4.792,0.08
-4.79,0.08
-4.788,0.04
-4.786,0.12
-4.784,0.04
-4.782,0.08
-4.78,0.2
-4.778,0.16
-4.776,0.04
-4.774,0.08
-4.772,0.08
-4.77,0.08
-4.768,0.08
-4.766,0.04
-4.764,0.04
-4.762,8.9407e-10
-4.76,0.16
-4.758,8.9407e-10
-4.756,0.08
-4.754,0.12
-4.752,0.04
-4.75,0.12
-4.748,0.12
-4.746,0.08
-4.744,0.08
-4.742,0.04
-4.74,0.12
-4.738,0.04
-4.7359,0.12
-4.7339,0.12
-4.7319,0.12
-4.7299,8.9407e-10
-4.7279,0.12
-4.7259,0.08
-4.7239,0.2
-4.7219,0.04
-4.7199,0.2
-4.7179,0.12
-4.7159,0.12
-4.7139,-0.04
-4.7119,0.08
-4.7099,8.9407e-10
-4.7079,0.12
-4.7059,0.04
-4.7039,0.16
-4.7019,8.9407e-10
-4.6999,0.04
-4.6979,0.12
-4.6959,0.12
-4.6939,0.08
-4.6919,8.9407e-10
-4.6899,0.08
-4.6879,0.04
-4.6859,8.9407e-10
-4.6839,0.04
-4.6819,0.04
-4.6799,0.08
-4.6779,0.04
-4.6759,0.16
-4.6739,0.08
-4.6719,-0.04
-4.6699,8.9407e-10
-4.6679,0.08
-4.6659,8.9407e-10
-4.6639,0.04
-4.6619,0.08
-4.6599,8.9407e-10
-4.6579,-0.04
-4.6559,-0.04
-4.6539,0.16
-4.6519,8.9407e-10
-4.6499,8.9407e-10
-4.6479,8.9407e-10
-4.6459,8.9407e-10
-4.6439,8.9407e-10
-4.6419,0.08
-4.6399,-0.04
-4.6379,0.08
-4.6359,0.04
-4.6339,-0.04
-4.6319,0.04
-4.6299,8.9407e-10
-4.6279,8.9407e-10
-4.6259,0.08
-4.6239,8.9407e-10
-4.6219,8.9407e-10
-4.6199,8.9407e-10
-4.6179,8.9407e-10
-4.6159,8.9407e-10
-4.6139,0.12
-4.6119,8.9407e-10
-4.6099,0.08
-4.6079,8.9407e-10
-4.6059,0.08
-4.6039,0.08
