time, ch4
-5,3.8
-4.9999,3.84
-4.9998,3.8
-4.9997,3.8
-4.9996,3.84
-4.9995,3.8
-4.9994,3.84
-4.9993,3.88
-4.9992,3.84
-4.9991,3.84
-4.999,3.8
-4.9989,3.88
-4.9988,3.84
-4.9987,3.8
-4.9986,3.84
-4.9985,3.8
-4.9984,3.88
-4.9983,3.88
-4.9982,3.84
-4.9981,3.84
-4.998,3.84
-4.9979,3.84
-4.9978,3.88
-4.9977,3.8
-4.9976,3.84
-4.9975,3.84
-4.9974,3.84
-4.9973,3.8
-4.9972,3.84
-4.9971,3.84
-4.997,3.84
-4.9969,3.88
-4.9968,3.88
-4.9967,3.88
-4.9966,3.84
-4.9965,3.8
-4.9964,3.88
-4.9963,3.84
-4.9962,3.84
-4.9961,3.84
-4.996,3.84
-4.9959,3.84
-4.9958,3.8
-4.9957,3.84
-4.9956,3.84
-4.9955,3.84
-4.9954,3.84
-4.994,3.88
-4.992,3.88
-4.99,3.84
-4.988,3.84
-4.986,3.88
-4.984,3.84
-4.982,3.88
-4.98,3.8
-4.978,3.8
-4.976,3.76
-4.974,3.84
-4.972,3.88
-4.97,3.76
-4.968,3.88
-4.966,3.84
-4.964,3.84
-4.962,3.88
-4.96,3.88
-4.958,3.88
-4.956,3.84
-4.954,3.84
-4.952,3.84
-4.95,3.88
-4.948,3.88
-4.946,3.88
-4.944,3.8
-4.942,3.88
-4.94,3.8
-4.938,3.8
-4.936,3.84
-4.934,3.8
-4.932,3.88
-4.93,3.84
-4.928,3.84
-4.926,3.84
-4.924,3.8
-4.922,3.84
-4.92,3.84
-4.918,3.8
-4.916,3.84
-4.914,3.84
-4.912,3.88
-4.91,3.84
-4.908,3.8
-4.906,3.84
-4.904,3.84
-4.902,3.84
-4.9,3.84
-4.898,3.88
-4.896,3.84
-4.894,3.92
-4.892,3.8
-4.89,3.88
-4.888,3.84
-4.886,3.84
-4.884,3.84
-4.882,3.84
-4.88,3.84
-4.878,3.84
-4.876,3.84
-4.874,3.8
-4.872,3.84
-4.87,3.8
-4.868,3.88
-4.866,3.84
-4.864,3.84
-4.862,3.8
-4.86,3.88
-4.858,3.84
-4.856,3.84
-4.854,3.84
-4.852,3.84
