time, ch3
-5,-2.6
-4.9999,-2.6
-4.9998,-2.6
-4.9997,-2.56
-4.9996,-2.6
-4.9995,-2.56
-4.9994,-2.6
-4.9993,-2.6
-4.9992,-2.6
-4.9991,-2.6
-4.999,-2.52
-4.9989,-2.56
-4.9988,-2.6
-4.9987,-2.64
-4.9986,-2.6
-4.9985,-2.6
-4.9984,-2.52
-4.9983,-2.6
-4.9982,-2.56
-4.9981,-2.6
-4.998,-2.56
-4.996,-2.56
-4.994,-2.6
-4.992,-2.6
-4.99,-2.56
-4.988,-2.6
-4.986,-2.6
-4.984,-1.84
-4.982,-2.6
-4.98,-2.48
-4.978,-1.8
-4.976,-2.6
-4.974,-2.6
-4.972,-1.8
-4.97,-2.6
-4.968,-2.56
-4.966,-1.8
-4.964,-2.6
-4.962,-2.6
-4.96,-1.8
-4.958,-2.6
-4.956,-2.56
-4.954,-1.8
-4.952,-2.6
-4.95,-2.56
-4.948,-2.6
-4.946,-2.64
-4.944,-2.56
-4.942,-2.56
-4.94,-2.6
-4.938,-2.56
-4.936,-2.6
-4.934,-1.8
-4.932,-2.56
-4.93,-2.56
-4.928,-1.84
-4.926,-2.6
-4.924,-2.6
-4.922,-1.76
-4.92,-2.6
-4.918,-2.56
-4.916,-1.8
-4.914,-2.6
-4.912,-2.6
-4.91,-1.84
-4.908,-2.56
-4.906,-2.6
-4.904,-1.76
-4.902,-2.56
-4.9,-2.56
-4.898,-2.56
-4.896,-2.6
-4.894,-2.6
-4.892,-2.6
-4.89,-1.8
-4.888,-2.6
-4.886,-2.6
-4.884,-1.76
-4.882,-2.56
-4.88,-2.56
-4.878,-1.8
-4.876,-2.6
-4.874,-2.6
-4.872,-1.8
-4.87,-2.52
-4.868,-2.56
-4.866,-1.8
-4.864,-2.56
-4.862,-2.6
-4.86,-1.84
-4.858,-2.6
-4.856,-2.56
-4.854,-1.84
-4.852,-2.6
-4.85,-2.6
-4.848,-2.6
-4.846,-2.56
-4.844,-2.56
