time, ch1
-5,-4.36
-5,-4.4
-5,-4.36
-5,-4.32
-5,-4.36
-5,-4.36
-5,-4.36
-5,-4.36
-5,-4.28
-5,-4.32
-5,-4.36
-5,-4.32
-5,-4.36
-5,-4.36
-5,-4.36
-5,-4.32
-5,-4.36
-5,-4.32
-5,-4.36
-5,-4.36
-5,-4.36
-5,-4.32
-5,-4.36
-5,-4.36
-5,-4.36
-4.9999,-4.36
-4.9999,-4.36
-4.9999,-4.28
-4.9999,-4.36
-4.9999,-4.4
-4.9999,-4.32
-4.9999,-4.4
-4.9999,-4.36
-4.9999,-4.36
-4.9999,-4.36
-4.9999,-4.36
-4.9999,-4.36
-4.9999,-4.4
-4.9999,-4.32
-4.9999,-4.36
-4.9999,-4.4
-4.9999,-4.32
-4.9999,-4.36
-4.9999,-4.4
-4.9999,-4.4
-4.9997,-3.76
-4.9997,-3.72
-4.9997,-3.72
-4.9997,-3.64
-4.9997,-3.6
-4.9997,-3.52
-4.9997,-3.56
-4.9997,-3.56
-4.9997,-3.6
-4.9997,-3.6
-4.9997,-3.56
-4.9997,-3.56
-4.9997,-3.56
-4.9996,-3.56
-4.9991,-4.12
-4.9991,-4.24
-4.9991,-4.28
-4.9991,-4.36
-4.9991,-4.36
-4.9991,-4.32
-4.9991,-4.32
-4.9991,-4.36
-4.9991,-4.36
-4.9991,-4.32
-4.9991,-4.36
-4.9991,-4.32
-4.9991,-4.32
-4.9991,-4.36
-4.9991,-4.36
-4.9991,-4.36
-4.9991,-4.36
-4.9991,-4.36
-4.998,-4.36
-4.9972,-3.72
-4.9972,-3.72
-4.9972,-3.72
-4.9972,-3.64
-4.9972,-3.68
-4.9972,-3.64
-4.9972,-3.6
-4.9972,-3.56
-4.9972,-3.64
-4.9972,-3.56
-4.9972,-3.52
-4.9972,-3.52
-4.9972,-3.6
-4.9972,-3.56
-4.9972,-3.52
-4.9966,-4.08
-4.9966,-4.2
-4.9966,-4.24
-4.9966,-4.28
-4.9966,-4.36
-4.9966,-4.36
-4.9966,-4.36
-4.9966,-4.32
-4.9966,-4.32
-4.9966,-4.36
-4.9966,-4.36
-4.9966,-4.36
-4.9966,-4.36
-4.9966,-4.36
-4.9966,-4.32
-4.9966,-4.36
-4.9966,-4.36
-4.9966,-4.4
-4.996,-4.36
-4.9947,-3.76
-4.9947,-3.72
-4.9947,-3.68
-4.9947,-3.6
-4.9947,-3.56
-4.9947,-3.56
-4.9947,-3.56
-4.9947,-3.56
-4.9947,-3.6
-4.9947,-3.52
-4.9946,-3.6
-4.9946,-3.56
-4.9946,-3.56
-4.9946,-3.56
-4.9946,-3.56
-4.9941,-4.16
-4.9941,-4.24
-4.9941,-4.28
-4.9941,-4.32
-4.9941,-4.28
-4.9941,-4.32
-4.9941,-4.36
-4.9941,-4.36
-4.9941,-4.32
-4.9941,-4.4
-4.9941,-4.32
-4.9941,-4.28
-4.9941,-4.36
-4.9941,-4.36
-4.9941,-4.36
-4.9941,-4.36
-4.9941,-4.36
-4.9941,-4.36
-4.9941,-4.36
-4.994,-4.36
-4.9922,-3.72
-4.9922,-3.76
-4.9922,-3.68
-4.9922,-3.68
-4.9922,-3.68
-4.9922,-3.64
-4.9922,-3.64
-4.9922,-3.56
-4.9922,-3.6
-4.9922,-3.52
-4.9922,-3.56
-4.9922,-3.6
-4.9922,-3.56
-4.9921,-3.52
-4.9921,-3.56
-4.992,-3.56
-4.9916,-4.24
-4.9916,-4.28
-4.9916,-4.28
-4.9916,-4.32
-4.9916,-4.32
-4.9916,-4.32
-4.9916,-4.32
-4.9916,-4.32
-4.9916,-4.32
-4.9916,-4.4
-4.9916,-4.36
-4.9916,-4.36
-4.9916,-4.32
-4.9916,-4.36
-4.9916,-4.36
-4.9916,-4.36
-4.9916,-4.36
-4.9916,-4.36
-4.99,-4.32
-4.9897,-3.72
-4.9897,-3.64
-4.9897,-3.64
-4.9897,-3.56
-4.9897,-3.56
-4.9896,-3.56
-4.9896,-3.52
-4.9896,-3.56
-4.9896,-3.52
-4.9896,-3.6
-4.9896,-3.52
-4.9896,-3.56
-4.9896,-3.56
-4.9896,-3.56
-4.9891,-4.16
-4.9891,-4.2
-4.9891,-4.28
-4.9891,-4.28
-4.9891,-4.36
-4.9891,-4.36
-4.9891,-4.28
-4.9891,-4.32
-4.9891,-4.36
-4.9891,-4.32
-4.9891,-4.36
-4.9891,-4.28
-4.9891,-4.36
-4.9891,-4.36
-4.9891,-4.32
-4.9891,-4.36
-4.9891,-4.4
-4.9891,-4.36
-4.9891,-4.36
-4.988,-4.32
-4.9872,-3.72
-4.9872,-3.72
-4.9872,-3.72
-4.9872,-3.68
-4.9872,-3.64
-4.9872,-3.6
-4.9872,-3.6
-4.9871,-3.52
-4.9871,-3.52
-4.9871,-3.6
-4.9871,-3.6
-4.9871,-3.56
-4.9871,-3.56
-4.9871,-3.56
-4.9871,-3.52
-4.9866,-4.08
-4.9866,-4.2
-4.9866,-4.24
-4.9866,-4.28
-4.9866,-4.36
-4.9866,-4.32
-4.9866,-4.32
-4.9866,-4.32
-4.9866,-4.32
-4.9866,-4.32
-4.9866,-4.32
-4.9866,-4.36
-4.9866,-4.36
-4.9866,-4.36
-4.9866,-4.28
-4.9866,-4.36
-4.9866,-4.36
-4.9866,-4.4
-4.9866,-4.36
-4.9866,-4.36
-4.9866,-4.4
-4.9866,-4.4
-4.986,-4.32
-4.9847,-3.76
-4.9847,-3.76
-4.9846,-3.72
-4.9846,-3.6
-4.9846,-3.6
-4.9846,-3.6
-4.9846,-3.52
-4.9846,-3.6
-4.9846,-3.52
-4.9846,-3.6
-4.9846,-3.6
-4.9846,-3.6
-4.9846,-3.56
-4.9846,-3.56
-4.9846,-3.56
-4.9841,-4.16
-4.9841,-4.16
-4.9841,-4.28
-4.9841,-4.28
-4.9841,-4.32
-4.9841,-4.32
-4.9841,-4.36
-4.9841,-4.32
-4.9841,-4.32
-4.9841,-4.36
-4.9841,-4.36
-4.9841,-4.36
-4.9841,-4.4
-4.9841,-4.32
-4.9841,-4.36
-4.9841,-4.36
-4.9841,-4.36
-4.9841,-4.36
-4.9841,-4.36
-4.984,-4.36
-4.9822,-3.68
-4.9821,-3.68
-4.9821,-3.56
-4.9821,-3.56
-4.9821,-3.52
-4.9821,-3.52
-4.9821,-3.56
-4.9821,-3.56
-4.9821,-3.56
-4.9821,-3.56
-4.9821,-3.52
-4.9821,-3.52
-4.982,-3.52
-4.9816,-4.16
-4.9816,-4.2
-4.9816,-4.24
-4.9816,-4.36
-4.9816,-4.28
-4.9816,-4.4
-4.9816,-4.32
-4.9816,-4.32
-4.9816,-4.32
-4.9816,-4.32
-4.9816,-4.36
-4.9816,-4.36
-4.9816,-4.36
-4.9816,-4.36
-4.9816,-4.36
-4.9816,-4.36
-4.9816,-4.36
-4.9816,-4.36
-4.9816,-4.4
-4.9816,-4.4
-4.98,-4.36
-4.9796,-3.76
-4.9796,-3.72
-4.9796,-3.64
-4.9796,-3.64
-4.9796,-3.6
-4.9796,-3.56
-4.9796,-3.56
-4.9796,-3.56
-4.9796,-3.6
-4.9796,-3.52
-4.9796,-3.52
-4.9796,-3.56
-4.9796,-3.52
-4.9796,-3.56
-4.9796,-3.56
-4.9791,-4.08
-4.9791,-4.16
-4.9791,-4.24
-4.9791,-4.24
-4.9791,-4.36
-4.9791,-4.32
-4.9791,-4.32
-4.9791,-4.32
-4.9791,-4.36
-4.9791,-4.32
-4.9791,-4.32
-4.9791,-4.32
-4.9791,-4.36
-4.9791,-4.36
-4.9791,-4.36
-4.9791,-4.36
-4.9791,-4.36
-4.9791,-4.36
-4.978,-4.36
-4.9772,-3.76
-4.9771,-3.72
-4.9771,-3.64
-4.9771,-3.6
-4.9771,-3.6
-4.9771,-3.64
-4.9771,-3.56
-4.9771,-3.56
-4.9771,-3.56
-4.9771,-3.56
-4.9771,-3.56
-4.9771,-3.56
-4.9771,-3.52
-4.9766,-4.24
-4.9766,-4.24
-4.9766,-4.32
-4.9766,-4.32
-4.9766,-4.32
-4.9766,-4.36
-4.9766,-4.32
-4.9766,-4.36
-4.9766,-4.32
-4.9766,-4.32
-4.9766,-4.36
-4.9766,-4.36
-4.9766,-4.36
-4.9766,-4.32
-4.9766,-4.36
-4.9766,-4.36
-4.976,-4.36
-4.9746,-3.76
-4.9746,-3.72
-4.9746,-3.68
-4.9746,-3.6
-4.9746,-3.6
-4.9746,-3.56
-4.9746,-3.56
-4.9746,-3.52
-4.9746,-3.56
-4.9746,-3.6
-4.9746,-3.6
-4.9746,-3.6
-4.9746,-3.56
-4.9746,-3.56
-4.9746,-3.52
-4.9741,-4.12
-4.9741,-4.2
-4.9741,-4.28
-4.9741,-4.32
-4.9741,-4.32
-4.9741,-4.36
-4.9741,-4.32
-4.9741,-4.32
-4.9741,-4.36
-4.9741,-4.32
-4.9741,-4.36
-4.9741,-4.32
-4.9741,-4.32
-4.9741,-4.32
-4.9741,-4.36
-4.9741,-4.36
-4.9741,-4.32
-4.9741,-4.36
-4.974,-4.4
-4.9721,-3.72
-4.9721,-3.72
-4.9721,-3.72
-4.9721,-3.68
-4.9721,-3.64
-4.9721,-3.6
-4.9721,-3.52
-4.9721,-3.56
-4.9721,-3.56
-4.9721,-3.52
-4.9721,-3.56
-4.9721,-3.6
-4.9721,-3.56
-4.9721,-3.56
-4.9721,-3.52
-4.9721,-3.52
-4.972,-3.52
-4.9716,-4.08
-4.9716,-4.2
-4.9716,-4.24
-4.9716,-4.24
-4.9716,-4.28
-4.9716,-4.32
-4.9716,-4.28
-4.9716,-4.36
-4.9716,-4.32
-4.9716,-4.32
-4.9716,-4.36
-4.9716,-4.32
-4.9716,-4.4
-4.9716,-4.36
-4.9716,-4.36
-4.9716,-4.32
-4.9716,-4.32
-4.97,-4.32
-4.9696,-3.68
-4.9696,-3.64
-4.9696,-3.68
-4.9696,-3.6
-4.9696,-3.56
-4.9696,-3.56
-4.9696,-3.6
-4.9696,-3.56
-4.9696,-3.56
-4.9696,-3.56
-4.9696,-3.56
-4.9696,-3.56
-4.9696,-3.56
-4.9691,-4.16
-4.9691,-4.2
-4.9691,-4.32
-4.9691,-4.36
-4.9691,-4.36
-4.9691,-4.32
-4.9691,-4.36
-4.9691,-4.36
-4.9691,-4.36
-4.9691,-4.36
-4.9691,-4.36
-4.9691,-4.36
-4.9691,-4.32
-4.9691,-4.32
-4.9691,-4.36
-4.9691,-4.32
-4.9691,-4.36
-4.9691,-4.36
-4.968,-4.36
-4.9671,-3.72
-4.9671,-3.72
-4.9671,-3.68
-4.9671,-3.68
-4.9671,-3.6
-4.9671,-3.6
-4.9671,-3.56
-4.9671,-3.52
-4.9671,-3.6
-4.9671,-3.56
-4.9671,-3.52
-4.9666,-4.2
-4.9666,-4.24
-4.9666,-4.24
-4.9666,-4.28
-4.9666,-4.28
-4.9666,-4.36
-4.9666,-4.36
-4.9666,-4.32
-4.9666,-4.32
-4.9666,-4.36
-4.9666,-4.36
-4.9666,-4.36
-4.9666,-4.36
-4.9666,-4.32
-4.9666,-4.36
-4.9666,-4.32
-4.9666,-4.36
-4.9666,-4.36
-4.966,-4.4
-4.9646,-3.72
-4.9646,-3.72
-4.9646,-3.64
-4.9646,-3.6
-4.9646,-3.6
-4.9646,-3.56
-4.9646,-3.56
-4.9646,-3.6
-4.9646,-3.6
-4.9646,-3.56
-4.9646,-3.56
-4.9646,-3.52
-4.9646,-3.52
-4.9646,-3.52
-4.9646,-3.52
-4.9641,-4.12
-4.9641,-4.28
-4.9641,-4.28
-4.9641,-4.32
-4.9641,-4.32
-4.9641,-4.32
-4.9641,-4.32
-4.9641,-4.32
-4.9641,-4.36
-4.9641,-4.36
-4.9641,-4.36
-4.9641,-4.36
-4.9641,-4.36
-4.9641,-4.32
-4.9641,-4.32
-4.9641,-4.32
-4.9641,-4.36
-4.9641,-4.36
-4.9641,-4.4
-4.964,-4.36
-4.9621,-3.76
-4.9621,-3.72
-4.9621,-3.72
-4.9621,-3.68
-4.9621,-3.64
-4.9621,-3.6
-4.9621,-3.6
-4.9621,-3.52
-4.9621,-3.6
-4.9621,-3.52
-4.9621,-3.52
-4.9621,-3.52
-4.9621,-3.56
-4.9621,-3.52
-4.962,-3.6
-4.9616,-4.08
-4.9616,-4.2
-4.9616,-4.2
-4.9616,-4.24
-4.9616,-4.36
-4.9616,-4.32
-4.9616,-4.32
-4.9616,-4.24
-4.9616,-4.36
-4.9616,-4.28
-4.9616,-4.36
-4.9616,-4.36
-4.9616,-4.32
-4.9616,-4.36
-4.9616,-4.32
-4.9616,-4.32
-4.9616,-4.32
-4.9616,-4.32
-4.9616,-4.36
-4.9616,-4.36
-4.96,-4.32
-4.9596,-3.72
-4.9596,-3.72
-4.9596,-3.68
-4.9596,-3.68
-4.9596,-3.52
-4.9596,-3.48
-4.9596,-3.52
-4.9596,-3.52
-4.9596,-3.56
-4.9596,-3.56
-4.9596,-3.56
-4.9596,-3.56
-4.9596,-3.52
-4.9591,-4.12
-4.9591,-4.28
-4.9591,-4.32
-4.9591,-4.32
-4.9591,-4.36
-4.9591,-4.28
-4.9591,-4.36
-4.9591,-4.36
-4.9591,-4.36
-4.9591,-4.32
-4.9591,-4.32
-4.9591,-4.36
-4.9591,-4.36
-4.9591,-4.28
-4.9591,-4.32
-4.9591,-4.32
-4.9591,-4.36
-4.9591,-4.36
-4.958,-4.32
-4.9571,-3.76
-4.9571,-3.76
-4.9571,-3.72
-4.9571,-3.64
-4.9571,-3.6
-4.9571,-3.6
-4.9571,-3.6
-4.9571,-3.56
-4.9571,-3.52
-4.9571,-3.56
-4.9571,-3.52
-4.9571,-3.52
-4.9566,-4.2
-4.9566,-4.28
-4.9566,-4.28
-4.9566,-4.32
-4.9566,-4.28
-4.9566,-4.28
-4.9566,-4.36
-4.9566,-4.32
-4.9566,-4.32
-4.9566,-4.36
-4.9566,-4.4
-4.9566,-4.28
-4.9566,-4.28
-4.9566,-4.36
-4.9566,-4.4
-4.9566,-4.36
