time, ch3
-5,-1.8
-5,-1.8
-5,-1.84
-5,-1.8
-5,-1.72
-5,-1.84
-5,-1.84
-5,-1.92
-5,-2.16
-5,-2.36
-5,-2.44
-5,-2.56
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.6
-5,-2.56
-4.9999,-2.6
-4.9999,-2.6
-4.9999,-2.64
-4.9999,-2.6
-4.9999,-2.6
-4.9999,-2.6
-4.9999,-2.52
-4.9999,-2.6
-4.9999,-2.56
-4.9999,-2.6
-4.9999,-2.6
-4.9999,-2.6
-4.9999,-2.56
-4.9999,-2.56
-4.9999,-2.6
-4.9999,-2.6
-4.9999,-2.6
-4.9999,-2.64
-4.998,-1.96
-4.998,-1.92
-4.998,-1.88
-4.998,-1.84
-4.998,-1.84
-4.998,-1.8
-4.998,-1.72
-4.998,-1.76
-4.998,-1.8
-4.998,-1.72
-4.998,-1.72
-4.998,-1.8
-4.9975,-2.36
-4.9975,-2.52
-4.9975,-2.56
-4.9975,-2.52
-4.9975,-2.56
-4.9975,-2.52
-4.9975,-2.64
-4.9975,-2.56
-4.9975,-2.6
-4.9975,-2.6
-4.9974,-2.6
-4.9974,-2.6
-4.9974,-2.6
-4.9974,-2.64
-4.9974,-2.6
-4.9974,-2.6
-4.9974,-2.6
-4.9974,-2.6
-4.9974,-2.64
-4.996,-2.6
-4.9955,-2
-4.9955,-1.96
-4.9955,-1.92
-4.9955,-1.88
-4.9955,-1.92
-4.9955,-1.8
-4.9955,-1.84
-4.9955,-1.8
-4.9955,-1.76
-4.9955,-1.8
-4.9955,-1.8
-4.9955,-1.8
-4.9955,-1.72
-4.9955,-1.8
-4.9955,-1.76
-4.9955,-1.76
-4.995,-2.44
-4.995,-2.52
-4.995,-2.6
-4.995,-2.6
-4.995,-2.6
-4.995,-2.6
-4.995,-2.64
-4.995,-2.56
-4.995,-2.52
-4.995,-2.6
-4.995,-2.6
-4.995,-2.6
-4.995,-2.64
-4.995,-2.6
-4.9949,-2.64
-4.9949,-2.64
-4.9949,-2.6
-4.9949,-2.6
-4.9949,-2.64
-4.994,-2.6
-4.993,-1.96
-4.993,-1.92
-4.993,-1.92
-4.993,-1.84
-4.993,-1.84
-4.993,-1.8
-4.993,-1.8
-4.993,-1.8
-4.993,-1.76
-4.993,-1.8
-4.9925,-2.4
-4.9925,-2.52
-4.9925,-2.56
-4.9925,-2.6
-4.9925,-2.56
-4.9925,-2.64
-4.9925,-2.56
-4.9925,-2.64
-4.9925,-2.64
-4.9924,-2.6
-4.9924,-2.6
-4.9924,-2.64
-4.9924,-2.6
-4.9924,-2.6
-4.9924,-2.6
-4.9924,-2.56
-4.9924,-2.64
-4.9924,-2.6
-4.9924,-2.6
-4.9924,-2.64
-4.992,-2.64
-4.9905,-2
-4.9905,-1.96
-4.9905,-1.88
-4.9905,-1.88
-4.9905,-1.8
-4.9905,-1.76
-4.9905,-1.72
-4.9905,-1.8
-4.9905,-1.8
-4.9905,-1.8
-4.9905,-1.8
-4.9905,-1.8
-4.9905,-1.76
-4.9905,-1.76
-4.99,-1.76
-4.99,-2.36
-4.99,-2.48
-4.99,-2.6
-4.99,-2.64
-4.99,-2.6
-4.99,-2.6
-4.99,-2.6
-4.99,-2.6
-4.99,-2.6
-4.99,-2.6
-4.99,-2.56
-4.99,-2.6
-4.9899,-2.6
-4.9899,-2.6
-4.9899,-2.64
-4.9899,-2.6
-4.9899,-2.56
-4.9899,-2.6
-4.9899,-2.6
-4.988,-1.96
-4.988,-1.92
-4.988,-1.88
-4.988,-1.88
-4.988,-1.84
-4.988,-1.76
-4.988,-1.8
-4.988,-1.8
-4.988,-1.8
-4.988,-1.8
-4.988,-1.76
-4.988,-1.76
-4.988,-1.72
-4.988,-1.72
-4.9875,-2.44
-4.9875,-2.56
-4.9875,-2.56
-4.9875,-2.6
-4.9875,-2.52
-4.9875,-2.6
-4.9874,-2.6
-4.9874,-2.56
-4.9874,-2.56
-4.9874,-2.6
-4.9874,-2.6
-4.9874,-2.64
-4.9874,-2.6
-4.9874,-2.56
-4.9874,-2.6
-4.9874,-2.6
-4.9874,-2.6
-4.9874,-2.6
-4.9874,-2.6
-4.986,-2.56
-4.9855,-1.96
-4.9855,-1.88
-4.9855,-1.92
-4.9855,-1.88
-4.9855,-1.84
-4.9855,-1.76
-4.9855,-1.8
-4.9855,-1.8
-4.9855,-1.72
-4.9855,-1.72
-4.9855,-1.76
-4.9855,-1.8
-4.9855,-1.72
-4.9855,-1.8
-4.9855,-1.72
-4.9855,-1.76
-4.985,-2.48
-4.985,-2.6
-4.985,-2.6
-4.985,-2.56
-4.985,-2.56
-4.985,-2.6
-4.985,-2.6
-4.985,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.6
-4.9849,-2.64
-4.9849,-2.6
-4.984,-2.6
-4.983,-1.96
-4.983,-1.92
-4.983,-1.92
-4.983,-1.92
-4.983,-1.84
-4.983,-1.88
-4.983,-1.84
-4.983,-1.8
-4.983,-1.8
-4.983,-1.8
-4.983,-1.72
-4.983,-1.72
-4.983,-1.76
-4.983,-1.76
-4.9825,-2.36
-4.9825,-2.52
-4.9825,-2.56
