xdata, curve0
0.00614,239.02
0.00615,238.11
0.00616,237.2
0.00617,236.28
0.00618,235.37
0.00619,234.45
0.0062,233.53
0.00621,232.61
0.00622,231.68
0.00623,230.75
0.00624,229.82
0.00625,228.89
0.00626,227.96
0.00627,227.03
0.00628,226.09
0.00629,225.15
0.0063,224.21
0.00631,223.27
0.00632,222.33
0.00633,221.38
0.00634,220.44
0.00635,219.49
0.00636,218.54
0.00637,217.59
0.00638,216.64
0.00639,215.69
0.0064,214.73
0.00641,213.78
0.00642,212.82
0.00643,211.86
0.00644,210.9
0.00645,209.94
0.00646,208.98
0.00647,208.02
0.00648,207.06
0.00649,206.09
0.0065,205.13
0.00651,204.16
0.00652,203.19
0.00653,202.23
0.00654,201.26
0.00655,200.29
0.00656,199.32
0.00657,198.34
0.00658,197.37
0.00659,196.4
0.0066,195.43
0.00661,194.45
0.00662,193.47
0.00663,192.5
0.00664,191.52
0.00665,190.54
0.00666,189.56
0.00667,188.58
0.00668,187.6
0.00669,186.62
0.0067,185.64
0.00671,184.66
0.00672,183.67
0.00673,182.69
0.00674,181.71
0.00675,180.72
0.00676,179.73
0.00677,178.74
0.00678,177.76
0.00679,176.77
0.0068,175.78
0.00681,174.79
0.00682,173.79
0.00683,172.8
0.00684,171.81
0.00685,170.81
0.00686,169.82
0.00687,168.82
0.00688,167.82
0.00689,166.83
0.0069,165.83
0.00691,164.83
0.00692,163.83
0.00693,162.82
0.00694,161.82
0.00695,160.81
0.00696,159.81
0.00697,158.8
0.00698,157.79
0.00699,156.78
0.007,155.77
0.00701,154.76
0.00702,153.75
0.00703,152.73
0.00704,151.72
0.00705,150.7
0.00706,149.68
0.00707,148.66
0.00708,147.64
0.00709,146.61
0.0071,145.59
0.00711,144.56
0.00712,143.53
0.00713,142.5
0.00714,141.47
0.00715,140.44
0.00716,139.4
0.00717,138.37
0.00718,137.33
0.00719,136.29
0.0072,135.24
0.00721,134.2
0.00722,133.15
0.00723,132.1
0.00724,131.05
0.00725,130
0.00726,128.94
0.00727,127.88
0.00728,126.82
0.00729,125.76
0.0073,124.7
0.00731,123.63
0.00732,122.56
0.00733,121.49
0.00734,120.42
0.00735,119.34
0.00736,118.26
0.00737,117.18
0.00738,116.09
0.00739,115.01
0.0074,113.92
0.00741,112.82
0.00742,111.73
0.00743,110.63
0.00744,109.53
0.00745,108.42
0.00746,107.32
0.00747,106.2
0.00748,105.09
0.00749,103.98
0.0075,102.86
0.00751,101.73
0.00752,100.61
0.00753,99.479
0.00754,98.347
0.00755,97.212
0.00756,96.074
0.00757,94.932
0.00758,93.787
0.00759,92.638
0.0076,91.486
0.00761,90.331
0.00762,89.172
0.00763,88.01
0.00764,86.844
0.00765,85.675
0.00766,84.502
0.00767,83.326
0.00768,82.146
0.00769,80.962
0.0077,79.775
0.00771,78.585
0.00772,77.39
0.00773,76.192
0.00774,74.99
0.00775,73.785
0.00776,72.576
0.00777,71.363
0.00778,70.146
0.00779,68.926
0.0078,67.702
0.00781,66.474
0.00782,65.242
0.00783,64.007
0.00784,62.768
0.00785,61.525
0.00786,60.278
0.00787,59.027
0.00788,57.773
0.00789,56.515
0.0079,55.253
0.00791,53.987
0.00792,52.718
0.00793,51.445
0.00794,50.168
0.00795,48.887
0.00796,47.603
0.00797,46.315
0.00798,45.023
0.00799,43.727
0.008,42.428
0.00801,41.125
0.00802,39.819
0.00803,38.509
0.00804,37.195
0.00805,35.878
0.00806,34.557
0.00807,33.233
0.00808,31.905
0.00809,30.574
0.0081,29.239
0.00811,27.901
0.00812,26.56
0.00813,25.215
0.00814,23.867
0.00815,22.515
0.00816,21.161
0.00817,19.803
0.00818,18.442
0.00819,17.078
0.0082,15.711
0.00821,14.341
0.00822,12.968
0.00823,11.592
0.00824,10.213
0.00825,8.8311
0.00826,7.4466
0.00827,6.0594
0.00828,4.6695
0.00829,3.2771
0.0083,1.882
0.00831,0.48451
0.00832,-0.91545
0.00833,-2.3178
0.00834,-3.7224
0.00835,-5.1293
0.00836,-6.5384
0.00837,-7.9496
0.00838,-9.3629
0.00839,-10.778
0.0084,-12.195
0.00841,-13.614
0.00842,-15.035
0.00843,-16.458
0.00844,-17.882
0.00845,-19.307
0.00846,-20.734
0.00847,-22.163
0.00848,-23.593
0.00849,-25.024
0.0085,-26.456
0.00851,-27.89
0.00852,-29.324
0.00853,-30.759
0.00854,-32.195
0.00855,-33.632
0.00856,-35.07
0.00857,-36.508
0.00858,-37.947
0.00859,-39.386
0.0086,-40.825
0.00861,-42.264
0.00862,-43.704
0.00863,-45.144
0.00864,-46.583
0.00865,-48.023
0.00866,-49.462
0.00867,-50.901
0.00868,-52.34
0.00869,-53.778
0.0087,-55.215
0.00871,-56.652
0.00872,-58.088
0.00873,-59.523
0.00874,-60.957
0.00875,-62.39
0.00876,-63.822
0.00877,-65.252
0.00878,-66.681
0.00879,-68.108
0.0088,-69.534
0.00881,-70.959
0.00882,-72.381
0.00883,-73.802
0.00884,-75.22
0.00885,-76.637
0.00886,-78.051
0.00887,-79.463
0.00888,-80.872
0.00889,-82.279
0.0089,-83.684
0.00891,-85.086
0.00892,-86.485
0.00893,-87.881
0.00894,-89.274
0.00895,-90.664
0.00896,-92.05
0.00897,-93.434
0.00898,-94.814
0.00899,-96.19
0.009,-97.563
0.00901,-98.932
0.00902,-100.3
0.00903,-101.66
0.00904,-103.02
0.00905,-104.37
0.00906,-105.72
0.00907,-107.06
0.00908,-108.4
0.00909,-109.74
0.0091,-111.07
0.00911,-112.4
0.00912,-113.72
0.00913,-115.04
0.00914,-116.35
0.00915,-117.66
0.00916,-118.96
0.00917,-120.26
0.00918,-121.55
0.00919,-122.83
0.0092,-124.11
0.00921,-125.39
0.00922,-126.66
0.00923,-127.92
0.00924,-129.18
0.00925,-130.43
0.00926,-131.68
0.00927,-132.92
0.00928,-134.15
0.00929,-135.38
0.0093,-136.6
0.00931,-137.81
0.00932,-139.02
0.00933,-140.22
0.00934,-141.42
0.00935,-142.61
0.00936,-143.79
0.00937,-144.96
0.00938,-146.13
0.00939,-147.29
0.0094,-148.45
0.00941,-149.59
0.00942,-150.73
0.00943,-151.86
0.00944,-152.99
0.00945,-154.11
0.00946,-155.22
0.00947,-156.32
0.00948,-157.42
0.00949,-158.5
0.0095,-159.58
0.00951,-160.66
0.00952,-161.72
0.00953,-162.78
0.00954,-163.83
0.00955,-164.87
0.00956,-165.9
0.00957,-166.93
0.00958,-167.95
0.00959,-168.96
0.0096,-169.96
0.00961,-170.95
0.00962,-171.94
0.00963,-172.92
0.00964,-173.89
0.00965,-174.85
0.00966,-175.8
0.00967,-176.75
0.00968,-177.68
0.00969,-178.61
0.0097,-179.53
0.00971,-180.44
0.00972,-181.35
0.00973,-182.24
0.00974,-183.13
0.00975,-184.01
0.00976,-184.88
0.00977,-185.74
0.00978,-186.6
0.00979,-187.44
0.0098,-188.28
0.00981,-189.11
0.00982,-189.93
0.00983,-190.74
0.00984,-191.54
0.00985,-192.34
0.00986,-193.13
0.00987,-193.91
0.00988,-194.68
0.00989,-195.44
0.0099,-196.19
0.00991,-196.94
0.00992,-197.68
0.00993,-198.41
0.00994,-199.13
0.00995,-199.84
0.00996,-200.55
0.00997,-201.24
0.00998,-201.93
0.00999,-202.61
0.01,-203.29
0.01001,-203.95
0.01002,-204.61
0.01003,-205.26
0.01004,-205.9
0.01005,-206.53
0.01006,-207.16
0.01007,-207.78
0.01008,-208.39
0.01009,-208.99
0.0101,-209.59
0.01011,-210.18
0.01012,-210.76
0.01013,-211.33
0.01014,-211.9
0.01015,-212.46
0.01016,-213.01
0.01017,-213.56
0.01018,-214.09
0.01019,-214.63
0.0102,-215.15
0.01021,-215.67
0.01022,-216.18
0.01023,-216.68
0.01024,-217.18
0.01025,-217.67
0.01026,-218.15
0.01027,-218.63
0.01028,-219.1
0.01029,-219.57
0.0103,-220.03
0.01031,-220.48
0.01032,-220.93
0.01033,-221.37
0.01034,-221.8
0.01035,-222.23
0.01036,-222.66
0.01037,-223.07
0.01038,-223.49
0.01039,-223.89
0.0104,-224.3
0.01041,-224.69
0.01042,-225.08
0.01043,-225.47
0.01044,-225.85
0.01045,-226.23
0.01046,-226.6
0.01047,-226.97
0.01048,-227.33
0.01049,-227.69
0.0105,-228.04
0.01051,-228.39
0.01052,-228.73
0.01053,-229.07
0.01054,-229.41
0.01055,-229.74
0.01056,-230.07
0.01057,-230.4
0.01058,-230.72
0.01059,-231.04
0.0106,-231.35
0.01061,-231.66
0.01062,-231.97
0.01063,-232.28
0.01064,-232.58
0.01065,-232.88
0.01066,-233.18
0.01067,-233.47
0.01068,-233.76
0.01069,-234.05
0.0107,-234.33
0.01071,-234.62
0.01072,-234.9
0.01073,-235.18
0.01074,-235.45
0.01075,-235.73
0.01076,-236
0.01077,-236.28
0.01078,-236.55
0.01079,-236.81
0.0108,-237.08
0.01081,-237.35
0.01082,-237.61
0.01083,-237.87
0.01084,-238.14
0.01085,-238.4
0.01086,-238.66
0.01087,-238.92
0.01088,-239.18
0.01089,-239.43
0.0109,-239.69
0.01091,-239.95
0.01092,-240.21
0.01093,-240.46
0.01094,-240.72
0.01095,-240.97
0.01096,-241.23
0.01097,-241.49
0.01098,-241.74
0.01099,-242
0.011,-242.26
0.01101,-242.52
0.01102,-242.77
0.01103,-243.03
0.01104,-243.29
0.01105,-243.55
0.01106,-243.81
0.01107,-244.08
0.01108,-244.34
0.01109,-244.6
0.0111,-244.87
0.01111,-245.14
0.01112,-245.4
0.01113,-245.67
0.01114,-245.94
0.01115,-246.21
0.01116,-246.49
0.01117,-246.76
0.01118,-247.04
0.01119,-247.32
0.0112,-247.6
0.01121,-247.88
0.01122,-248.16
0.01123,-248.45
0.01124,-248.74
0.01125,-249.02
0.01126,-249.32
0.01127,-249.61
0.01128,-249.91
0.01129,-250.2
0.0113,-250.5
0.01131,-250.81
0.01132,-251.11
0.01133,-251.42
0.01134,-251.73
0.01135,-252.04
0.01136,-252.35
0.01137,-252.67
0.01138,-252.99
0.01139,-253.31
0.0114,-253.64
0.01141,-253.96
0.01142,-254.29
0.01143,-254.63
0.01144,-254.96
0.01145,-255.3
0.01146,-255.64
0.01147,-255.98
0.01148,-256.33
0.01149,-256.68
0.0115,-257.03
0.01151,-257.38
0.01152,-257.74
0.01153,-258.1
0.01154,-258.46
0.01155,-258.82
0.01156,-259.19
0.01157,-259.56
0.01158,-259.93
0.01159,-260.31
0.0116,-260.69
0.01161,-261.07
0.01162,-261.45
0.01163,-261.84
0.01164,-262.23
0.01165,-262.62
0.01166,-263.01
0.01167,-263.41
0.01168,-263.81
0.01169,-264.21
0.0117,-264.61
0.01171,-265.02
0.01172,-265.42
0.01173,-265.84
0.01174,-266.25
0.01175,-266.66
0.01176,-267.08
0.01177,-267.5
0.01178,-267.92
0.01179,-268.35
0.0118,-268.77
0.01181,-269.2
0.01182,-269.63
0.01183,-270.07
0.01184,-270.5
0.01185,-270.94
0.01186,-271.37
0.01187,-271.81
0.01188,-272.25
0.01189,-272.7
0.0119,-273.14
0.01191,-273.59
0.01192,-274.03
0.01193,-274.48
0.01194,-274.93
0.01195,-275.38
0.01196,-275.84
0.01197,-276.29
0.01198,-276.74
0.01199,-277.2
0.012,-277.65
0.01201,-278.11
0.01202,-278.57
0.01203,-279.03
0.01204,-279.48
0.01205,-279.94
0.01206,-280.4
0.01207,-280.86
0.01208,-281.32
0.01209,-281.78
0.0121,-282.24
0.01211,-282.7
0.01212,-283.16
0.01213,-283.62
0.01214,-284.08
0.01215,-284.54
0.01216,-285
0.01217,-285.46
0.01218,-285.91
0.01219,-286.37
0.0122,-286.83
0.01221,-287.28
0.01222,-287.73
0.01223,-288.19
0.01224,-288.64
0.01225,-289.09
0.01226,-289.54
0.01227,-289.98
0.01228,-290.43
0.01229,-290.87
0.0123,-291.32
0.01231,-291.76
0.01232,-292.19
0.01233,-292.63
0.01234,-293.06
0.01235,-293.49
0.01236,-293.92
0.01237,-294.35
0.01238,-294.77
0.01239,-295.19
0.0124,-295.61
0.01241,-296.03
0.01242,-296.44
0.01243,-296.85
0.01244,-297.26
0.01245,-297.66
0.01246,-298.06
0.01247,-298.45
0.01248,-298.85
0.01249,-299.23
0.0125,-299.62
0.01251,-300
0.01252,-300.38
0.01253,-300.75
0.01254,-301.12
0.01255,-301.48
0.01256,-301.84
0.01257,-302.2
0.01258,-302.55
0.01259,-302.89
0.0126,-303.24
0.01261,-303.57
0.01262,-303.9
0.01263,-304.23
0.01264,-304.55
0.01265,-304.87
0.01266,-305.18
0.01267,-305.48
0.01268,-305.78
0.01269,-306.08
0.0127,-306.36
0.01271,-306.65
0.01272,-306.92
0.01273,-307.19
0.01274,-307.46
0.01275,-307.72
0.01276,-307.97
0.01277,-308.22
0.01278,-308.46
0.01279,-308.69
0.0128,-308.92
0.01281,-309.14
0.01282,-309.35
0.01283,-309.56
0.01284,-309.76
0.01285,-309.95
0.01286,-310.14
0.01287,-310.31
0.01288,-310.49
0.01289,-310.65
0.0129,-310.81
0.01291,-310.96
0.01292,-311.1
0.01293,-311.24
0.01294,-311.36
0.01295,-311.48
0.01296,-311.6
0.01297,-311.7
0.01298,-311.8
0.01299,-311.89
0.013,-311.97
0.01301,-312.04
0.01302,-312.11
0.01303,-312.16
0.01304,-312.21
0.01305,-312.26
0.01306,-312.29
0.01307,-312.31
0.01308,-312.33
0.01309,-312.34
0.0131,-312.34
0.01311,-312.33
0.01312,-312.32
0.01313,-312.29
0.01314,-312.26
0.01315,-312.22
0.01316,-312.17
0.01317,-312.11
0.01318,-312.04
0.01319,-311.96
0.0132,-311.88
0.01321,-311.79
0.01322,-311.68
0.01323,-311.57
0.01324,-311.46
0.01325,-311.33
0.01326,-311.19
0.01327,-311.05
0.01328,-310.89
0.01329,-310.73
0.0133,-310.56
0.01331,-310.38
0.01332,-310.19
0.01333,-309.99
0.01334,-309.79
0.01335,-309.57
0.01336,-309.35
0.01337,-309.11
0.01338,-308.87
0.01339,-308.62
0.0134,-308.37
0.01341,-308.1
0.01342,-307.82
0.01343,-307.54
0.01344,-307.24
0.01345,-306.94
0.01346,-306.63
0.01347,-306.31
0.01348,-305.98
0.01349,-305.65
0.0135,-305.3
0.01351,-304.95
0.01352,-304.59
0.01353,-304.22
0.01354,-303.84
0.01355,-303.45
0.01356,-303.06
0.01357,-302.65
0.01358,-302.24
0.01359,-301.82
0.0136,-301.39
0.01361,-300.96
0.01362,-300.51
0.01363,-300.06
0.01364,-299.6
0.01365,-299.13
0.01366,-298.65
0.01367,-298.17
0.01368,-297.67
0.01369,-297.17
0.0137,-296.67
0.01371,-296.15
0.01372,-295.63
0.01373,-295.09
0.01374,-294.56
0.01375,-294.01
0.01376,-293.46
0.01377,-292.9
0.01378,-292.33
0.01379,-291.75
0.0138,-291.17
0.01381,-290.58
0.01382,-289.98
0.01383,-289.38
0.01384,-288.77
0.01385,-288.15
0.01386,-287.52
0.01387,-286.89
0.01388,-286.25
0.01389,-285.61
0.0139,-284.96
0.01391,-284.3
0.01392,-283.64
0.01393,-282.96
0.01394,-282.29
0.01395,-281.6
0.01396,-280.91
0.01397,-280.22
0.01398,-279.52
0.01399,-278.81
0.014,-278.1
0.01401,-277.38
0.01402,-276.65
0.01403,-275.92
0.01404,-275.19
0.01405,-274.45
0.01406,-273.7
0.01407,-272.95
0.01408,-272.19
0.01409,-271.43
0.0141,-270.66
0.01411,-269.89
0.01412,-269.11
0.01413,-268.33
0.01414,-267.54
0.01415,-266.75
0.01416,-265.95
0.01417,-265.15
0.01418,-264.34
0.01419,-263.53
0.0142,-262.72
0.01421,-261.9
0.01422,-261.07
0.01423,-260.25
0.01424,-259.41
0.01425,-258.58
0.01426,-257.74
0.01427,-256.9
0.01428,-256.05
0.01429,-255.2
0.0143,-254.34
0.01431,-253.49
0.01432,-252.62
0.01433,-251.76
0.01434,-250.89
0.01435,-250.02
0.01436,-249.14
0.01437,-248.26
0.01438,-247.38
0.01439,-246.5
0.0144,-245.61
0.01441,-244.72
0.01442,-243.83
0.01443,-242.93
0.01444,-242.03
0.01445,-241.13
0.01446,-240.23
0.01447,-239.32
0.01448,-238.41
0.01449,-237.5
0.0145,-236.59
0.01451,-235.67
0.01452,-234.76
0.01453,-233.84
0.01454,-232.91
0.01455,-231.99
0.01456,-231.06
0.01457,-230.13
0.01458,-229.2
0.01459,-228.27
0.0146,-227.34
0.01461,-226.4
0.01462,-225.46
0.01463,-224.52
0.01464,-223.58
0.01465,-222.64
0.01466,-221.7
0.01467,-220.75
0.01468,-219.81
0.01469,-218.86
0.0147,-217.91
0.01471,-216.96
0.01472,-216
0.01473,-215.05
0.01474,-214.09
0.01475,-213.14
0.01476,-212.18
0.01477,-211.22
0.01478,-210.26
0.01479,-209.3
0.0148,-208.34
0.01481,-207.38
0.01482,-206.41
0.01483,-205.45
