xdata, curve0
0.01462,310.22
0.01463,310.47
0.01464,310.72
0.01465,310.96
0.01466,311.2
0.01467,311.43
0.01468,311.65
0.01469,311.87
0.0147,312.09
0.01471,312.3
0.01472,312.5
0.01473,312.71
0.01474,312.9
0.01475,313.1
0.01476,313.28
0.01477,313.47
0.01478,313.65
0.01479,313.82
0.0148,313.99
0.01481,314.16
0.01482,314.32
0.01483,314.48
0.01484,314.64
0.01485,314.79
0.01486,314.93
0.01487,315.07
0.01488,315.21
0.01489,315.35
0.0149,315.48
0.01491,315.6
0.01492,315.73
0.01493,315.85
0.01494,315.96
0.01495,316.08
0.01496,316.19
0.01497,316.29
0.01498,316.39
0.01499,316.49
0.015,316.59
0.01501,316.68
0.01502,316.77
0.01503,316.85
0.01504,316.93
0.01505,317.01
0.01506,317.09
0.01507,317.16
0.01508,317.23
0.01509,317.3
0.0151,317.36
0.01511,317.42
0.01512,317.48
0.01513,317.53
0.01514,317.58
0.01515,317.63
0.01516,317.68
0.01517,317.72
0.01518,317.76
0.01519,317.8
0.0152,317.83
0.01521,317.86
0.01522,317.89
0.01523,317.92
0.01524,317.94
0.01525,317.96
0.01526,317.98
0.01527,318
0.01528,318.01
0.01529,318.02
0.0153,318.03
0.01531,318.03
0.01532,318.03
0.01533,318.03
0.01534,318.03
0.01535,318.02
0.01536,318.01
0.01537,318
0.01538,317.99
0.01539,317.97
0.0154,317.95
0.01541,317.93
0.01542,317.9
0.01543,317.88
0.01544,317.85
0.01545,317.82
0.01546,317.78
0.01547,317.74
0.01548,317.7
0.01549,317.66
0.0155,317.61
0.01551,317.56
0.01552,317.51
0.01553,317.46
0.01554,317.4
0.01555,317.34
0.01556,317.28
0.01557,317.21
0.01558,317.14
0.01559,317.07
0.0156,317
0.01561,316.92
0.01562,316.84
0.01563,316.76
0.01564,316.67
0.01565,316.58
0.01566,316.49
0.01567,316.39
0.01568,316.29
0.01569,316.19
0.0157,316.08
0.01571,315.98
0.01572,315.86
0.01573,315.75
0.01574,315.63
0.01575,315.51
0.01576,315.38
0.01577,315.25
0.01578,315.12
0.01579,314.98
0.0158,314.84
0.01581,314.7
0.01582,314.55
0.01583,314.4
0.01584,314.25
0.01585,314.09
0.01586,313.92
0.01587,313.76
0.01588,313.59
0.01589,313.41
0.0159,313.23
0.01591,313.05
0.01592,312.86
0.01593,312.67
0.01594,312.48
0.01595,312.28
0.01596,312.07
0.01597,311.86
0.01598,311.65
0.01599,311.43
0.016,311.21
0.01601,310.98
0.01602,310.75
0.01603,310.51
0.01604,310.27
0.01605,310.02
0.01606,309.77
0.01607,309.51
0.01608,309.25
0.01609,308.98
0.0161,308.71
0.01611,308.43
0.01612,308.15
0.01613,307.86
0.01614,307.57
0.01615,307.27
0.01616,306.96
0.01617,306.65
0.01618,306.34
0.01619,306.01
0.0162,305.69
0.01621,305.35
0.01622,305.01
0.01623,304.67
0.01624,304.32
0.01625,303.96
0.01626,303.6
0.01627,303.23
0.01628,302.85
0.01629,302.47
0.0163,302.08
0.01631,301.69
0.01632,301.29
0.01633,300.88
0.01634,300.47
0.01635,300.04
0.01636,299.62
0.01637,299.18
0.01638,298.74
0.01639,298.3
0.0164,297.84
0.01641,297.38
0.01642,296.91
0.01643,296.44
0.01644,295.96
0.01645,295.47
0.01646,294.97
0.01647,294.47
0.01648,293.96
0.01649,293.44
0.0165,292.92
0.01651,292.39
0.01652,291.85
0.01653,291.3
0.01654,290.75
0.01655,290.19
0.01656,289.62
0.01657,289.04
0.01658,288.46
0.01659,287.87
0.0166,287.27
0.01661,286.66
0.01662,286.05
0.01663,285.43
0.01664,284.8
0.01665,284.16
0.01666,283.52
0.01667,282.87
0.01668,282.21
0.01669,281.54
0.0167,280.86
