xdata, curve0
0.00989,-110.26
0.0099,-109.01
0.00991,-107.77
0.00992,-106.52
0.00993,-105.28
0.00994,-104.05
0.00995,-102.82
0.00996,-101.59
0.00997,-100.36
0.00998,-99.141
0.00999,-97.925
0.01,-96.712
0.01001,-95.503
0.01002,-94.298
0.01003,-93.097
0.01004,-91.901
0.01005,-90.709
0.01006,-89.521
0.01007,-88.338
0.01008,-87.159
0.01009,-85.985
0.0101,-84.815
0.01011,-83.65
0.01012,-82.49
0.01013,-81.335
0.01014,-80.184
0.01015,-79.038
0.01016,-77.897
0.01017,-76.761
0.01018,-75.63
0.01019,-74.504
0.0102,-73.383
0.01021,-72.267
0.01022,-71.157
0.01023,-70.051
0.01024,-68.951
0.01025,-67.856
0.01026,-66.766
0.01027,-65.682
0.01028,-64.603
0.01029,-63.529
0.0103,-62.46
0.01031,-61.397
0.01032,-60.339
0.01033,-59.287
0.01034,-58.24
0.01035,-57.199
0.01036,-56.163
0.01037,-55.132
0.01038,-54.107
0.01039,-53.087
0.0104,-52.073
0.01041,-51.065
0.01042,-50.061
0.01043,-49.064
0.01044,-48.071
0.01045,-47.084
0.01046,-46.103
0.01047,-45.127
0.01048,-44.156
0.01049,-43.191
0.0105,-42.232
0.01051,-41.277
0.01052,-40.328
0.01053,-39.385
0.01054,-38.446
0.01055,-37.513
0.01056,-36.585
0.01057,-35.663
0.01058,-34.745
0.01059,-33.833
0.0106,-32.926
0.01061,-32.024
0.01062,-31.127
0.01063,-30.236
0.01064,-29.349
0.01065,-28.467
0.01066,-27.59
0.01067,-26.718
0.01068,-25.851
0.01069,-24.988
0.0107,-24.131
0.01071,-23.278
0.01072,-22.429
0.01073,-21.585
0.01074,-20.746
0.01075,-19.911
0.01076,-19.081
0.01077,-18.255
0.01078,-17.433
0.01079,-16.615
0.0108,-15.802
0.01081,-14.992
0.01082,-14.187
0.01083,-13.386
0.01084,-12.588
0.01085,-11.795
0.01086,-11.005
0.01087,-10.218
0.01088,-9.4359
0.01089,-8.6568
0.0109,-7.8812
0.01091,-7.109
0.01092,-6.3402
0.01093,-5.5745
0.01094,-4.812
0.01095,-4.0526
0.01096,-3.2961
0.01097,-2.5426
0.01098,-1.7919
0.01099,-1.0439
0.011,-0.29858
0.01101,0.44417
0.01102,1.1844
0.01103,1.9223
0.01104,2.6578
0.01105,3.3911
0.01106,4.1223
0.01107,4.8515
0.01108,5.5787
0.01109,6.304
0.0111,7.0275
0.01111,7.7494
0.01112,8.4697
0.01113,9.1885
0.01114,9.9058
0.01115,10.622
0.01116,11.337
0.01117,12.05
0.01118,12.763
0.01119,13.475
0.0112,14.186
0.01121,14.896
0.01122,15.605
0.01123,16.314
0.01124,17.023
0.01125,17.731
0.01126,18.439
0.01127,19.146
0.01128,19.854
0.01129,20.561
0.0113,21.269
0.01131,21.977
0.01132,22.685
0.01133,23.394
0.01134,24.103
0.01135,24.812
0.01136,25.523
0.01137,26.234
0.01138,26.945
0.01139,27.658
0.0114,28.372
0.01141,29.087
0.01142,29.803
0.01143,30.521
0.01144,31.239
0.01145,31.96
0.01146,32.682
0.01147,33.405
0.01148,34.13
0.01149,34.858
0.0115,35.587
0.01151,36.318
0.01152,37.051
0.01153,37.786
0.01154,38.523
0.01155,39.263
0.01156,40.005
0.01157,40.75
0.01158,41.497
0.01159,42.247
0.0116,43
0.01161,43.755
0.01162,44.513
0.01163,45.275
0.01164,46.039
0.01165,46.806
0.01166,47.576
0.01167,48.35
0.01168,49.127
0.01169,49.907
0.0117,50.691
0.01171,51.478
0.01172,52.268
0.01173,53.062
0.01174,53.86
0.01175,54.662
0.01176,55.467
0.01177,56.276
0.01178,57.089
0.01179,57.906
0.0118,58.727
0.01181,59.552
0.01182,60.381
0.01183,61.214
0.01184,62.051
0.01185,62.892
0.01186,63.738
0.01187,64.588
0.01188,65.442
0.01189,66.301
0.0119,67.164
0.01191,68.031
0.01192,68.903
0.01193,69.779
0.01194,70.66
0.01195,71.545
0.01196,72.435
0.01197,73.329
0.01198,74.228
0.01199,75.132
0.012,76.04
0.01201,76.953
0.01202,77.87
0.01203,78.793
0.01204,79.72
0.01205,80.651
0.01206,81.587
0.01207,82.528
0.01208,83.474
0.01209,84.424
0.0121,85.38
0.01211,86.339
0.01212,87.304
0.01213,88.273
0.01214,89.247
0.01215,90.225
0.01216,91.209
0.01217,92.197
0.01218,93.189
0.01219,94.186
0.0122,95.188
0.01221,96.194
0.01222,97.205
0.01223,98.221
0.01224,99.24
0.01225,100.26
0.01226,101.29
0.01227,102.33
0.01228,103.36
0.01229,104.41
0.0123,105.45
0.01231,106.5
0.01232,107.56
0.01233,108.62
0.01234,109.68
0.01235,110.75
0.01236,111.82
0.01237,112.9
0.01238,113.98
0.01239,115.06
0.0124,116.15
0.01241,117.24
0.01242,118.33
0.01243,119.43
0.01244,120.53
0.01245,121.64
0.01246,122.75
0.01247,123.86
0.01248,124.98
0.01249,126.1
0.0125,127.22
0.01251,128.35
0.01252,129.48
0.01253,130.61
0.01254,131.75
0.01255,132.89
0.01256,134.03
0.01257,135.17
0.01258,136.32
0.01259,137.47
0.0126,138.62
0.01261,139.77
0.01262,140.93
0.01263,142.09
0.01264,143.25
0.01265,144.42
0.01266,145.58
0.01267,146.75
0.01268,147.92
0.01269,149.09
0.0127,150.27
0.01271,151.44
0.01272,152.62
0.01273,153.79
0.01274,154.97
0.01275,156.15
0.01276,157.34
0.01277,158.52
0.01278,159.7
0.01279,160.89
0.0128,162.07
0.01281,163.26
0.01282,164.45
0.01283,165.63
0.01284,166.82
0.01285,168.01
0.01286,169.2
0.01287,170.39
0.01288,171.58
0.01289,172.76
0.0129,173.95
0.01291,175.14
0.01292,176.33
0.01293,177.52
0.01294,178.7
0.01295,179.89
0.01296,181.07
0.01297,182.26
0.01298,183.44
0.01299,184.62
0.013,185.8
0.01301,186.98
0.01302,188.16
0.01303,189.34
0.01304,190.51
0.01305,191.69
0.01306,192.86
0.01307,194.03
0.01308,195.2
0.01309,196.36
0.0131,197.53
0.01311,198.69
0.01312,199.85
0.01313,201
0.01314,202.15
0.01315,203.31
0.01316,204.45
0.01317,205.6
0.01318,206.74
0.01319,207.88
0.0132,209.02
0.01321,210.15
0.01322,211.28
0.01323,212.4
0.01324,213.53
0.01325,214.65
0.01326,215.76
0.01327,216.87
0.01328,217.98
0.01329,219.08
0.0133,220.18
0.01331,221.28
0.01332,222.37
0.01333,223.45
0.01334,224.53
0.01335,225.61
0.01336,226.68
0.01337,227.75
0.01338,228.81
0.01339,229.87
0.0134,230.93
0.01341,231.97
0.01342,233.02
0.01343,234.05
0.01344,235.09
0.01345,236.11
0.01346,237.14
0.01347,238.15
0.01348,239.16
0.01349,240.17
0.0135,241.17
0.01351,242.16
0.01352,243.15
0.01353,244.13
0.01354,245.11
0.01355,246.08
0.01356,247.04
0.01357,248
0.01358,248.95
0.01359,249.9
0.0136,250.84
0.01361,251.77
0.01362,252.7
0.01363,253.62
0.01364,254.53
0.01365,255.44
0.01366,256.34
0.01367,257.23
0.01368,258.12
0.01369,259
0.0137,259.88
0.01371,260.74
0.01372,261.6
0.01373,262.46
0.01374,263.3
0.01375,264.14
0.01376,264.97
0.01377,265.8
0.01378,266.62
0.01379,267.43
0.0138,268.23
0.01381,269.03
0.01382,269.82
0.01383,270.6
0.01384,271.38
0.01385,272.15
0.01386,272.91
0.01387,273.66
0.01388,274.41
0.01389,275.15
0.0139,275.88
0.01391,276.6
0.01392,277.32
0.01393,278.03
0.01394,278.73
0.01395,279.43
0.01396,280.12
0.01397,280.8
0.01398,281.47
0.01399,282.14
0.014,282.8
0.01401,283.45
0.01402,284.09
0.01403,284.73
0.01404,285.36
0.01405,285.98
0.01406,286.6
0.01407,287.2
0.01408,287.81
0.01409,288.4
0.0141,288.98
0.01411,289.56
0.01412,290.14
0.01413,290.7
0.01414,291.26
0.01415,291.81
0.01416,292.35
0.01417,292.89
0.01418,293.41
0.01419,293.94
0.0142,294.45
0.01421,294.96
0.01422,295.46
0.01423,295.95
0.01424,296.44
0.01425,296.92
0.01426,297.39
0.01427,297.86
0.01428,298.32
0.01429,298.77
0.0143,299.22
0.01431,299.66
0.01432,300.09
0.01433,300.52
0.01434,300.94
0.01435,301.35
0.01436,301.76
0.01437,302.16
0.01438,302.55
0.01439,302.94
0.0144,303.32
0.01441,303.7
0.01442,304.07
0.01443,304.43
0.01444,304.79
0.01445,305.14
0.01446,305.48
0.01447,305.82
0.01448,306.16
0.01449,306.48
0.0145,306.8
0.01451,307.12
0.01452,307.43
0.01453,307.73
0.01454,308.03
0.01455,308.32
0.01456,308.61
0.01457,308.89
0.01458,309.17
0.01459,309.44
