time, ch3
-5,-1.24
-4.998,-1.2
-4.996,-2.08
-4.994,-1.2
-4.992,-1.24
-4.99,-2.04
-4.988,-1.2
-4.986,-1.2
-4.984,-2
-4.982,-1.2
-4.98,-1.2
-4.978,-2
-4.976,-1.24
-4.974,-1.2
-4.972,-1.24
-4.97,-1.2
-4.968,-1.24
-4.966,-1.24
-4.964,-1.2
-4.962,-1.16
-4.96,-1.24
-4.958,-1.28
-4.956,-1.24
-4.954,-1.24
-4.952,-2.04
-4.95,-1.2
-4.948,-1.2
-4.946,-2.08
-4.944,-1.2
-4.942,-1.24
-4.94,-2.04
-4.938,-1.2
-4.936,-1.2
-4.934,-2.04
-4.932,-1.2
-4.93,-1.24
-4.928,-2.04
-4.926,-1.24
-4.924,-1.2
-4.922,-1.16
-4.92,-1.2
-4.918,-1.24
-4.916,-1.2
-4.914,-1.2
-4.912,-1.28
-4.91,-1.24
-4.908,-2
-4.906,-1.2
-4.904,-1.24
-4.902,-2
-4.9,-1.24
-4.898,-1.16
-4.896,-2.04
-4.894,-1.28
-4.892,-1.2
-4.89,-2
-4.888,-1.16
-4.886,-1.2
-4.884,-2
-4.882,-1.2
-4.88,-1.24
-4.878,-2.04
-4.876,-1.24
-4.874,-1.2
-4.872,-1.16
-4.87,-1.24
-4.868,-1.24
-4.866,-1.24
-4.864,-1.28
-4.862,-1.2
-4.86,-1.24
-4.858,-2
-4.856,-1.2
-4.854,-1.24
-4.852,-2
-4.85,-1.28
-4.848,-1.2
-4.846,-2.04
-4.844,-1.28
-4.842,-1.2
-4.84,-2.08
-4.838,-1.24
-4.836,-1.2
-4.834,-2.04
-4.832,-1.24
-4.83,-1.24
-4.828,-2.04
-4.826,-1.2
-4.824,-1.28
-4.822,-1.28
-4.82,-1.2
-4.818,-1.24
-4.816,-1.24
-4.814,-2.04
-4.812,-1.2
-4.81,-1.2
-4.808,-2.04
-4.806,-1.2
-4.804,-1.24
-4.802,-2.04
-4.8,-1.24
-4.798,-1.24
-4.796,-2.04
-4.794,-1.24
-4.792,-1.2
-4.79,-2
-4.788,-1.2
-4.786,-1.24
-4.784,-2.08
-4.782,-1.24
-4.78,-1.28
-4.778,-2.04
-4.776,-1.24
-4.774,-1.28
-4.772,-1.24
-4.77,-1.28
-4.768,-1.2
-4.766,-1.2
-4.764,-2
-4.762,-1.2
-4.76,-1.2
-4.758,-2
-4.756,-1.24
-4.754,-1.28
-4.752,-2.04
-4.75,-1.2
-4.748,-1.2
-4.746,-2
-4.744,-1.16
-4.742,-1.24
-4.74,-2
-4.738,-1.2
-4.7359,-1.2
-4.7339,-2
-4.7319,-1.2
-4.7299,-1.24
-4.7279,-2.04
-4.7259,-1.24
-4.7239,-1.2
-4.7219,-1.84
-4.7199,-1.56
-4.7179,-1.2
-4.7159,-1.24
-4.7139,-2.04
-4.7119,-1.24
-4.7099,-1.24
-4.7079,-2
-4.7059,-1.24
-4.7039,-1.24
-4.7019,-2.04
-4.6999,-1.2
-4.6979,-1.28
-4.6959,-2.04
-4.6939,-1.24
-4.6919,-1.24
-4.6899,-1.96
-4.6879,-1.2
-4.6859,-1.24
-4.6839,-2.04
-4.6819,-1.24
-4.6799,-1.2
-4.6779,-2.04
-4.6759,-1.24
-4.6739,-1.24
-4.6719,-2.04
-4.6699,-2
-4.6679,-1.2
-4.6659,-1.2
-4.6639,-2.04
-4.6619,-1.28
-4.6599,-1.28
-4.6579,-2.08
-4.6559,-1.24
-4.6539,-1.2
-4.6519,-2
-4.6499,-1.24
-4.6479,-1.16
-4.6459,-2
-4.6439,-1.2
-4.6419,-1.28
-4.6399,-2.04
-4.6379,-1.28
-4.6359,-1.28
-4.6339,-2.04
-4.6319,-1.2
-4.6299,-1.2
-4.6279,-2
-4.6259,-2
-4.6239,-1.2
-4.6219,-2.04
-4.6199,-2.04
-4.6179,-1.2
-4.6159,-1.28
-4.6139,-2.04
-4.6119,-1.24
-4.6099,-1.2
-4.6079,-2.04
-4.6059,-1.24
-4.6039,-1.28
-4.6019,-2.08
-4.5999,-1.28
-4.5979,-1.28
-4.5959,-2.04
-4.5939,-1.24
-4.5919,-1.24
-4.5899,-2.04
-4.5879,-1.2
-4.5859,-1.2
-4.5839,-2
-4.5819,-1.24
-4.5799,-1.2
-4.5779,-2.04
-4.5759,-2.04
-4.5739,-1.2
-4.5719,-2
-4.5699,-2
-4.5679,-1.2
-4.5659,-1.28
-4.5639,-1.96
-4.5619,-1.28
-4.5599,-1.24
-4.5579,-2
-4.5559,-1.24
-4.5539,-1.24
-4.5519,-2.04
-4.5499,-1.24
-4.5479,-1.2
-4.5459,-2.08
-4.5439,-1.2
-4.5419,-1.24
-4.5399,-2.04
-4.5379,-1.2
-4.5359,-1.2
-4.5339,-1.96
-4.5319,-2.04
-4.5299,-1.28
-4.5279,-2.04
-4.5259,-2
-4.5239,-1.24
-4.5219,-2
-4.5199,-2
-4.5179,-1.24
-4.5159,-1.72
-4.5139,-2.04
-4.5119,-1.2
-4.5099,-1.24
-4.5079,-2.04
-4.5059,-1.28
-4.5039,-1.24
-4.5019,-2.04
-4.4999,-1.2
-4.4979,-1.2
-4.4959,-2
-4.4939,-1.24
-4.4919,-1.24
-4.4899,-2
-4.4879,-2.04
-4.4859,-1.24
-4.4839,-2.04
-4.4819,-2
-4.4799,-1.2
-4.4779,-2
-4.4759,-2.04
-4.4739,-1.2
-4.4719,-2.04
-4.4699,-2.04
-4.4679,-1.24
-4.4659,-2.04
-4.4639,-1.96
-4.4619,-1.24
-4.4599,-1.2
-4.4579,-2
-4.4559,-1.24
-4.4539,-1.28
-4.4519,-2.04
-4.4499,-1.2
-4.4479,-1.28
-4.4459,-2
-4.4439,-2.04
-4.4419,-1.28
-4.4399,-2.04
-4.4379,-2
-4.4359,-1.24
-4.4339,-2.08
-4.4319,-2
-4.4299,-1.2
-4.4279,-2
-4.4259,-2
-4.4239,-1.24
-4.4219,-2.04
-4.4199,-2
-4.4179,-1.24
-4.4159,-2.04
-4.4139,-2
-4.4119,-1.28
-4.4099,-1.4
-4.4079,-2.04
-4.4059,-1.28
-4.4039,-1.24
-4.4019,-2.04
-4.3999,-1.52
-4.3979,-1.24
-4.3959,-2.04
-4.3939,-2.04
-4.3919,-1.28
-4.3899,-2.04
-4.3879,-1.96
-4.3859,-1.24
-4.3839,-2
-4.3819,-2.04
-4.3799,-1.28
-4.3779,-1.96
-4.3759,-2
-4.3739,-1.2
-4.3719,-2.04
-4.3699,-2.04
-4.3679,-1.28
-4.3659,-2.08
-4.3639,-2.04
-4.3619,-1.24
-4.3599,-2.08
-4.3579,-2.04
-4.3559,-1.24
-4.3539,-1.24
-4.3519,-2.04
-4.3499,-2.04
-4.3479,-1.28
-4.3459,-2.04
-4.3439,-2.04
-4.3419,-1.24
-4.3399,-2.08
-4.3379,-2.04
-4.3359,-1.28
-4.3339,-2.04
-4.3319,-2.04
-4.3299,-1.24
-4.3279,-2.08
-4.3259,-2.04
-4.3239,-1.2
-4.3219,-2.04
-4.3199,-1.96
-4.3179,-1.2
-4.3159,-2
-4.3139,-1.96
-4.3119,-1.24
-4.3099,-2.04
-4.3079,-2.04
-4.3059,-2.04
-4.3039,-1.28
-4.3019,-2.04
-4.2999,-2.04
-4.2979,-1.24
-4.2959,-2.04
-4.2939,-2
-4.2919,-1.2
-4.2899,-2.08
-4.2879,-2.04
-4.2859,-1.24
-4.2839,-2
-4.2819,-2.04
-4.2799,-1.28
-4.2779,-2
-4.2759,-2.08
-4.2739,-1.24
-4.2719,-2.04
-4.2699,-2.04
-4.2679,-1.24
-4.2659,-2
-4.2639,-2
-4.2619,-2.08
-4.2599,-1.96
-4.2579,-2.04
-4.2559,-2.04
-4.2539,-1.88
-4.2519,-2
-4.2499,-2
-4.2479,-1.24
-4.2459,-2.04
-4.2439,-2.04
-4.2419,-1.28
-4.2399,-2.08
-4.2379,-2
-4.2359,-1.24
-4.2339,-2
-4.2319,-2.04
-4.2299,-1.28
-4.2279,-2
-4.2259,-2.04
-4.2239,-1.2
-4.2219,-2.04
-4.2199,-2.04
-4.2179,-2.04
-4.2159,-2.04
-4.2139,-2.04
-4.2119,-2.04
-4.2098,-2.04
-4.2078,-2
-4.2058,-2.04
-4.2038,-2.04
-4.2018,-2.08
-4.1998,-2.04
-4.1978,-1.8
-4.1958,-2.04
-4.1938,-2
-4.1918,-1.28
-4.1898,-2.04
-4.1878,-2.04
-4.1858,-1.2
-4.1838,-2.04
-4.1818,-2.08
-4.1798,-1.24
-4.1778,-2.04
-4.1758,-2.04
-4.1738,-1.28
-4.1718,-1.96
-4.1698,-2.04
-4.1678,-2.04
-4.1658,-2
-4.1638,-2.04
-4.1618,-2
-4.1598,-2
-4.1578,-2
-4.1558,-2
-4.1538,-2.08
-4.1518,-2.04
-4.1498,-2.04
-4.1478,-2.08
-4.1458,-2
-4.1438,-2.08
-4.1418,-1.28
-4.1398,-2
-4.1378,-2
-4.1358,-1.28
-4.1338,-2
-4.1318,-2.04
-4.1298,-1.28
-4.1278,-2.04
-4.1258,-2
-4.1238,-2
-4.1218,-2.08
-4.1198,-2.04
-4.1178,-2.04
-4.1158,-2.04
-4.1138,-2
-4.1118,-2.04
-4.1098,-2
-4.1078,-2.04
-4.1058,-2.04
-4.1038,-2.04
-4.1018,-2
-4.0998,-2.04
-4.0978,-2.04
-4.0958,-2.04
-4.0938,-2
-4.0918,-1.52
-4.0898,-2.08
-4.0878,-2
-4.0858,-1.2
-4.0838,-2
-4.0818,-2.04
-4.0798,-2.04
-4.0778,-2.04
-4.0758,-2.04
-4.0738,-2.04
-4.0718,-2.04
-4.0698,-2.04
-4.0678,-2.04
-4.0658,-2.04
-4.0638,-2.04
-4.0618,-2.04
-4.0598,-2.04
-4.0578,-2.08
-4.0558,-2.04
-4.0538,-2.04
-4.0518,-2.04
-4.0498,-2
-4.0478,-2.04
-4.0458,-2.04
-4.0438,-2.04
-4.0418,-1.96
-4.0398,-2.04
-4.0378,-2.04
-4.0358,-2.04
-4.0338,-2
-4.0318,-2.04
-4.0298,-2
-4.0278,-2.08
-4.0258,-2.04
-4.0238,-2
-4.0218,-2.04
-4.0198,-2.04
-4.0178,-1.96
-4.0158,-2.04
-4.0138,-2.04
-4.0118,-1.96
-4.0098,-2.04
-4.0078,-2
-4.0058,-2.04
-4.0038,-2
-4.0018,-2.04
-3.9998,-2.04
-3.9978,-2
-3.9958,-2.04
-3.9938,-2
-3.9918,-2.8
-3.9898,-2.04
-3.9878,-1.96
-3.9858,-2.04
-3.9838,-2
-3.9818,-2.08
-3.9798,-2
-3.9778,-2
-3.9758,-2.04
-3.9738,-2
-3.9718,-2.04
-3.9698,-2.04
-3.9678,-1.96
-3.9658,-2.04
-3.9638,-2
-3.9618,-2
-3.9598,-2
-3.9578,-2.04
-3.9558,-2
-3.9538,-2
-3.9518,-2
-3.9498,-2.08
-3.9478,-2.6
-3.9458,-2.08
-3.9438,-2.04
-3.9418,-2.8
-3.9398,-2.08
-3.9378,-2.04
-3.9358,-2.8
-3.9338,-2
-3.9318,-2
-3.9298,-2.04
-3.9278,-2.04
-3.9258,-2.04
-3.9238,-2.04
-3.9218,-2
-3.9198,-2.04
-3.9178,-2
-3.9158,-2
-3.9138,-2.04
-3.9118,-2.04
-3.9098,-2
-3.9078,-2.04
-3.9058,-2.04
-3.9038,-2.28
-3.9018,-2.08
-3.8998,-2.04
-3.8978,-2.84
-3.8958,-2.04
-3.8938,-2
-3.8918,-2.8
-3.8898,-2.04
-3.8878,-2.04
-3.8858,-2.8
-3.8838,-2.04
-3.8818,-2.04
-3.8798,-2.04
-3.8778,-2
-3.8758,-2.04
-3.8738,-2.04
-3.8718,-2.04
-3.8698,-2.08
-3.8678,-2
-3.8658,-2.04
-3.8638,-2
-3.8618,-2.08
-3.8598,-2.2
-3.8578,-2.08
-3.8558,-2.04
-3.8538,-2.8
-3.8518,-2.04
-3.8498,-1.96
-3.8478,-2.8
-3.8458,-2
-3.8438,-2
-3.8418,-2.8
-3.8398,-2.04
-3.8378,-2
-3.8358,-2.8
-3.8338,-2.04
-3.8318,-2
-3.8298,-2.8
-3.8278,-2.04
-3.8258,-1.96
-3.8238,-2
-3.8218,-2.04
-3.8198,-2.08
-3.8178,-2.04
-3.8158,-2
-3.8138,-2.04
-3.8118,-2.04
-3.8098,-2.8
-3.8078,-2
-3.8058,-1.96
-3.8038,-2.8
-3.8018,-2
-3.7998,-2.04
-3.7978,-2.84
-3.7958,-2.04
-3.7938,-2.04
-3.7918,-2.84
-3.7898,-2.04
-3.7878,-2.04
-3.7858,-2.84
-3.7838,-2
-3.7818,-2.04
-3.7798,-2.8
-3.7778,-2.04
-3.7758,-1.96
-3.7738,-2.04
-3.7718,-2
-3.7698,-2.04
-3.7678,-2.04
-3.7658,-2.8
-3.7638,-2.04
-3.7618,-2.04
-3.7598,-2.84
-3.7578,-2
-3.7558,-2.04
-3.7538,-2.8
-3.7518,-2.04
-3.7498,-2.04
-3.7478,-2.76
-3.7458,-2.04
-3.7438,-2.04
-3.7418,-2.88
-3.7398,-2
-3.7378,-2
-3.7358,-2.8
-3.7338,-2
-3.7318,-2
-3.7298,-2.84
-3.7278,-2.04
-3.7258,-2.08
-3.7238,-2.8
-3.7218,-2.84
-3.7198,-2.08
-3.7178,-2.08
-3.7158,-2.8
-3.7138,-2.04
-3.7118,-2.04
-3.7098,-2.76
-3.7078,-2
-3.7058,-2.04
-3.7038,-2.8
-3.7018,-2.04
-3.6998,-2.04
-3.6978,-2.8
-3.6958,-2.04
-3.6938,-2
-3.6918,-2.84
-3.6898,-2
-3.6878,-2.04
-3.6858,-2.8
-3.6837,-2.04
-3.6817,-2
-3.6797,-2.8
-3.6777,-2
-3.6757,-2.04
-3.6737,-2.8
-3.6717,-2.76
-3.6697,-2.04
-3.6677,-2.8
-3.6657,-2.84
-3.6637,-2.04
-3.6617,-2.04
-3.6597,-2.8
-3.6577,-2
-3.6557,-2.04
-3.6537,-2.8
-3.6517,-2.04
-3.6497,-2
-3.6477,-2.76
-3.6457,-2.04
-3.6437,-2
-3.6417,-2.8
-3.6397,-2
-3.6377,-2.04
-3.6357,-2.76
-3.6337,-2
-3.6317,-2
-3.6297,-2.84
-3.6277,-2.8
-3.6257,-2.04
-3.6237,-2.8
-3.6217,-2.84
-3.6197,-2.04
-3.6177,-2.8
-3.6157,-2.8
-3.6137,-2
