time, math
-4.5139,1.8134
-4.5119,1.8467
-4.5099,1.8467
-4.5079,1.9134
-4.5059,1.8802
-4.5039,1.8134
-4.5019,1.8467
-4.4999,1.8802
-4.4979,1.8134
-4.4959,1.9467
-4.4939,1.8467
-4.4919,1.88
-4.4899,1.8802
-4.4879,1.7467
-4.4859,1.3467
-4.4839,1.4134
-4.4819,1.2134
-4.4799,1.2467
-4.4779,1.18
-4.4759,1.18
-4.4739,1.8134
-4.4719,1.8467
-4.4699,1.8134
-4.4679,1.8802
-4.4659,1.8134
-4.4639,1.88
-4.4619,1.7467
-4.4599,1.8467
-4.4579,1.7467
-4.4559,1.8134
-4.4539,1.9134
-4.4519,1.78
-4.4499,1.8467
-4.4479,1.8802
-4.4459,1.8134
-4.4439,1.8134
-4.4419,1.8467
-4.4399,1.8467
-4.4379,1.8467
-4.4359,1.88
-4.4339,1.78
-4.4319,1.48
-4.4299,1.8134
-4.4279,1.8134
-4.4259,1.8134
-4.4239,1.78
-4.4219,1.8467
-4.4199,1.8134
-4.4179,1.8467
-4.4159,1.8802
-4.4139,1.8467
-4.4119,1.8802
-4.4099,1.8134
-4.4079,1.8134
-4.4059,1.88
-4.4039,1.8467
-4.4019,1.8134
-4.3999,1.78
-4.3979,1.8802
-4.3959,1.8467
-4.3939,1.9134
-4.3919,1.9134
-4.3899,1.8467
-4.3879,1.9134
-4.3859,1.88
-4.3839,2.5134
-4.3819,2.58
-4.3799,1.8134
-4.3779,1.98
-4.3759,1.88
-4.3739,1.9134
-4.3719,1.8467
-4.3699,1.9134
-4.3679,1.8467
-4.3659,1.9467
-4.3639,1.9134
-4.3619,1.9134
-4.3599,1.8134
-4.3579,1.9134
-4.3559,1.7802
-4.3539,1.8467
-4.3519,1.8134
-4.3499,1.9134
-4.3479,1.9134
-4.3459,1.8467
-4.3439,1.8467
-4.3419,1.9134
-4.3399,2.5134
-4.3379,2.5134
-4.3359,2.4467
-4.3339,2.5467
-4.3319,2.4467
-4.3299,2.4134
-4.3279,2.2802
-4.3259,2.0467
-4.3239,1.8134
-4.3219,1.8802
-4.3199,1.8467
-4.3179,1.9134
-4.3159,1.8802
-4.3139,1.8134
-4.3119,1.8467
-4.3099,1.8134
-4.3079,1.8802
-4.3059,1.8802
-4.3039,1.8802
-4.3019,1.9134
-4.2999,1.8134
-4.2979,1.8467
-4.2959,2.0134
-4.2939,2.4467
-4.2919,2.5467
-4.2899,2.5134
-4.2879,2.4467
-4.2859,2.5134
-4.2839,2.4802
-4.2819,2.5467
-4.2799,2.5134
-4.2779,2.2802
-4.2759,2.1134
-4.2739,1.9134
-4.2719,1.9134
-4.2699,1.9467
-4.2679,1.8467
-4.2659,1.8467
-4.2639,1.8467
-4.2619,1.8134
-4.2599,1.8802
-4.2579,1.7802
-4.2559,1.8467
-4.2539,1.8802
-4.2519,1.78
-4.2499,2.58
-4.2479,2.5134
-4.2459,2.4802
-4.2439,2.5134
-4.2419,2.58
-4.2399,2.5467
-4.2379,2.5134
-4.2359,2.5134
-4.2339,2.5134
-4.2319,2.5134
-4.2299,2.5467
-4.2279,2.5134
-4.2259,2.3467
-4.2239,2.5467
-4.2219,2.1134
-4.2199,2.08
-4.2179,1.9134
-4.2159,1.98
-4.2139,1.88
-4.2119,1.8802
-4.2098,1.8467
-4.2078,1.9467
-4.2058,1.8802
-4.2038,2.5134
-4.2018,2.5134
-4.1998,2.5134
-4.1978,2.5467
-4.1958,2.5134
-4.1938,2.4802
-4.1918,2.5134
-4.1898,2.5467
-4.1878,2.4467
-4.1858,2.5467
-4.1838,2.4802
-4.1818,2.4134
-4.1798,2.5134
-4.1778,2.5467
-4.1758,2.5134
-4.1738,2.4467
-4.1718,2.5134
-4.1698,2.3134
-4.1678,2.1802
-4.1658,2.0134
-4.1638,1.88
-4.1618,1.8802
-4.1598,1.98
-4.1578,2.4467
-4.1558,2.5134
-4.1538,2.5134
-4.1518,2.4802
-4.1498,2.5134
-4.1478,2.5467
-4.1458,2.5134
-4.1438,2.4467
-4.1418,2.5134
-4.1398,2.4134
-4.1378,2.3802
-4.1358,2.4802
-4.1338,2.4802
-4.1318,2.4802
-4.1298,2.4467
-4.1278,2.5134
-4.1258,2.5134
-4.1238,2.5134
-4.1218,2.5134
-4.1198,2.58
-4.1178,2.5467
-4.1158,1.8134
-4.1138,2.5467
-4.1118,2.4467
-4.1098,2.5134
-4.1078,2.4802
-4.1058,2.5134
-4.1038,2.58
-4.1018,2.5134
-4.0998,2.4802
-4.0978,2.5134
-4.0958,2.5134
-4.0938,2.4802
-4.0918,2.4467
-4.0898,2.5134
-4.0878,2.4802
-4.0858,2.5467
-4.0838,2.4467
-4.0818,2.5467
-4.0798,2.4802
-4.0778,2.5134
-4.0758,2.5134
-4.0738,2.4802
-4.0718,2.5467
-4.0698,2.98
-4.0678,3.1466
-4.0658,3.18
-4.0638,2.98
-4.0618,2.5134
-4.0598,2.4802
-4.0578,2.5467
-4.0558,2.5134
-4.0538,2.4802
-4.0518,2.5467
-4.0498,2.5134
-4.0478,2.5134
-4.0458,2.5467
-4.0438,2.5134
-4.0418,2.5134
-4.0398,2.5134
-4.0378,2.4802
-4.0358,2.5467
-4.0338,2.5134
-4.0318,2.4134
-4.0298,2.4802
-4.0278,2.4802
-4.0258,2.4802
-4.0238,3.0133
-4.0218,3.0466
-4.0198,3.2133
-4.0178,3.1466
-4.0158,3.1466
-4.0138,3.18
-4.0118,3.1466
-4.0098,2.5134
-4.0078,2.5134
-4.0058,2.58
-4.0038,2.5134
-4.0018,2.58
-3.9998,2.4802
-3.9978,2.4467
-3.9958,2.6133
-3.9938,2.5134
-3.9918,2.4467
-3.9898,2.5134
-3.9878,2.5134
-3.9858,2.4802
-3.9838,2.5134
-3.9818,2.5467
-3.9798,2.6466
-3.9778,2.78
-3.9758,3.1133
-3.9738,3.2133
-3.9718,3.2133
-3.9698,3.1466
-3.9678,3.18
-3.9658,3.2133
-3.9638,3.18
-3.9618,3.18
-3.9598,3.18
-3.9578,3.1133
-3.9558,2.5134
-3.9538,2.4134
-3.9518,2.5134
-3.9498,2.4802
-3.9478,2.5134
-3.9458,2.4802
-3.9438,2.5134
-3.9418,2.4467
-3.9398,2.4134
-3.9378,2.5467
-3.9358,2.6133
-3.9338,2.8466
-3.9318,2.98
-3.9298,3.2133
-3.9278,3.2133
-3.9258,3.2466
-3.9238,3.1133
-3.9218,3.18
-3.9198,3.1466
-3.9178,3.1466
-3.9158,3.2133
-3.9138,3.1466
-3.9118,3.1133
-3.9098,3.18
-3.9078,3.2133
-3.9058,3.18
-3.9038,2.5467
-3.9018,2.5134
-3.8998,2.5134
-3.8978,2.4802
-3.8958,2.5134
-3.8938,2.4467
-3.8918,2.4467
-3.8898,2.4467
-3.8878,2.8133
-3.8858,3.18
-3.8838,3.2133
-3.8818,3.18
-3.8798,3.1133
-3.8778,3.2133
-3.8758,3.1466
-3.8738,3.1133
-3.8718,3.1466
-3.8698,3.1466
-3.8678,3.1133
-3.8658,3.1466
-3.8638,3.1466
-3.8618,3.08
-3.8598,3.18
-3.8578,3.28
-3.8558,3.18
-3.8538,3.18
-3.8518,3.1466
-3.8498,2.4802
-3.8478,2.4802
-3.8458,2.58
-3.8438,2.8466
-3.8418,3.1466
-3.8398,3.1466
-3.8378,3.1466
-3.8358,3.18
-3.8338,3.1133
-3.8318,3.18
-3.8298,3.18
-3.8278,3.18
-3.8258,3.18
-3.8238,3.1133
-3.8218,3.1133
-3.8198,3.2133
-3.8178,3.2133
-3.8158,3.1466
-3.8138,3.18
-3.8118,3.18
-3.8098,3.1466
-3.8078,3.2133
-3.8058,3.1466
-3.8038,3.2133
-3.8018,3.2133
-3.7998,3.1466
-3.7978,3.08
-3.7958,3.1133
-3.7938,3.18
-3.7918,3.18
-3.7898,3.1466
-3.7878,3.18
-3.7858,3.1133
-3.7838,3.2466
-3.7818,3.1466
-3.7798,3.18
-3.7778,3.18
-3.7758,3.1466
-3.7738,3.1133
-3.7718,3.1466
-3.7698,3.18
-3.7678,3.18
-3.7658,3.08
-3.7638,3.18
-3.7618,3.2133
-3.7598,3.1466
-3.7578,3.1466
-3.7558,3.18
-3.7538,3.58
-3.7518,3.58
-3.7498,3.78
-3.7478,3.8466
-3.7458,3.5133
-3.7438,3.18
-3.7418,3.1133
-3.7398,3.18
-3.7378,3.1466
-3.7358,3.1133
-3.7338,3.2133
-3.7318,3.1133
-3.7298,3.1466
-3.7278,3.1466
-3.7258,3.1466
-3.7238,3.2133
-3.7218,3.1133
-3.7198,3.08
-3.7178,3.2133
-3.7158,3.1133
-3.7138,3.1466
-3.7118,3.08
-3.7098,3.3133
-3.7078,3.5133
-3.7058,3.8133
-3.7038,3.7133
-3.7018,3.9133
-3.6998,3.8133
-3.6978,3.88
-3.6958,3.78
-3.6938,3.8466
-3.6918,3.18
-3.6898,3.1466
-3.6878,3.2133
-3.6858,3.1133
-3.6837,3.18
-3.6817,3.1466
-3.6797,3.18
-3.6777,3.2133
-3.6757,3.18
-3.6737,3.1466
-3.6717,3.1133
-3.6697,3.18
-3.6677,3.1466
-3.6657,3.18
-3.6637,3.18
-3.6617,3.2133
-3.6597,3.78
-3.6577,3.9133
-3.6557,3.88
-3.6537,3.88
-3.6517,3.8133
-3.6497,3.9133
-3.6477,3.8133
-3.6457,3.8466
-3.6437,3.8466
-3.6417,3.8133
-3.6397,3.88
-3.6377,3.2133
-3.6357,3.2133
-3.6337,3.1466
-3.6317,3.2133
-3.6297,3.18
-3.6277,3.1466
-3.6257,3.18
-3.6237,3.18
-3.6217,3.18
-3.6197,3.18
-3.6177,3.2133
-3.6157,3.58
-3.6137,3.58
-3.6117,3.8466
-3.6097,3.8133
-3.6077,3.8466
-3.6057,3.88
-3.6037,3.8466
-3.6017,3.88
-3.5997,3.7466
-3.5977,3.88
-3.5957,3.88
-3.5937,3.8466
-3.5917,3.8466
-3.5897,3.8466
-3.5877,3.8133
-3.5857,3.18
-3.5837,3.1466
-3.5817,3.18
-3.5797,3.1466
-3.5777,3.2466
-3.5757,3.1466
-3.5737,3.18
-3.5717,3.1466
-3.5697,3.4133
-3.5677,3.7466
-3.5657,3.8466
-3.5637,3.8466
-3.5617,3.8133
-3.5597,3.8133
-3.5577,3.88
-3.5557,3.8133
-3.5537,3.8466
-3.5517,3.88
-3.5497,3.8466
-3.5477,3.8133
-3.5457,3.8466
-3.5437,3.88
-3.5417,3.8466
-3.5397,3.8466
-3.5377,3.8466
-3.5357,3.78
-3.5337,3.2466
-3.5317,3.1466
-3.5297,3.1466
-3.5277,3.2466
-3.5257,3.2133
-3.5237,3.2133
-3.5217,3.88
-3.5197,3.78
-3.5177,3.8133
-3.5157,3.8133
-3.5137,3.8133
-3.5117,3.7133
-3.5097,3.8466
-3.5077,3.78
-3.5057,3.88
-3.5037,3.78
-3.5017,3.9133
-3.4997,3.8466
-3.4977,3.8466
-3.4957,3.9133
-3.4937,3.8133
-3.4917,3.8466
-3.4897,3.78
-3.4877,3.8133
-3.4857,3.78
-3.4837,3.8466
-3.4817,3.1466
-3.4797,3.2133
-3.4777,3.78
-3.4757,3.7133
-3.4737,3.8133
-3.4717,3.78
-3.4697,3.8466
-3.4677,3.78
-3.4657,3.9133
-3.4637,3.9466
-3.4617,3.88
-3.4597,3.8133
-3.4577,3.9466
-3.4557,3.8466
-3.4537,3.8133
-3.4517,3.8466
-3.4497,3.8466
-3.4477,3.88
-3.4457,3.8133
-3.4437,3.8133
-3.4417,3.8133
-3.4397,3.8133
-3.4377,3.8133
-3.4357,3.8466
-3.4337,3.88
-3.4317,3.3466
-3.4297,3.7133
-3.4277,3.8133
-3.4257,3.8466
-3.4237,3.8133
-3.4217,3.8133
-3.4197,3.88
-3.4177,3.88
-3.4157,3.9133
-3.4137,3.8466
-3.4117,3.8133
-3.4097,3.78
-3.4077,3.8133
-3.4057,3.8466
-3.4037,3.8133
-3.4017,3.88
-3.3997,3.8133
-3.3977,3.8466
-3.3957,3.8466
-3.3937,3.8466
-3.3917,3.8466
-3.3897,3.78
-3.3877,3.88
-3.3857,3.8133
-3.3837,4.48
-3.3817,4.4466
-3.3797,3.8466
-3.3777,3.7466
-3.3757,3.8133
-3.3737,3.8466
-3.3717,3.7466
-3.3697,3.8466
-3.3677,3.88
-3.3657,3.8466
-3.3637,3.88
-3.3617,3.88
-3.3597,3.88
-3.3577,3.88
-3.3557,3.7466
-3.3537,3.9133
-3.3517,3.9133
-3.3497,3.8133
-3.3477,3.9466
-3.3457,3.8133
-3.3437,3.8466
-3.3417,3.8133
-3.3397,3.9133
-3.3377,3.9466
-3.3357,4.48
-3.3337,4.4466
-3.3317,4.48
-3.3297,3.8466
-3.3277,3.8133
-3.3257,3.8133
-3.3237,3.8466
-3.3217,3.8466
-3.3197,3.8466
-3.3177,3.8466
-3.3157,3.8133
-3.3137,3.88
-3.3117,3.8466
-3.3097,3.8133
-3.3077,3.88
-3.3057,3.8133
-3.3037,3.78
-3.3017,3.8133
-3.2997,3.9133
-3.2977,3.88
-3.2957,3.9133
-3.2937,3.88
-3.2917,4.0466
-3.2897,4.5466
-3.2877,4.5466
-3.2857,4.48
-3.2837,4.5133
-3.2817,4.5133
-3.2797,3.8133
-3.2777,3.88
-3.2757,3.88
-3.2737,3.8133
-3.2717,3.8133
-3.2697,3.88
-3.2677,3.9466
-3.2657,3.78
-3.2637,3.88
-3.2617,3.78
-3.2597,3.8133
-3.2577,3.8133
-3.2557,3.8466
-3.2537,3.78
-3.2517,3.9466
-3.2497,3.8133
-3.2477,3.88
-3.2457,3.88
-3.2437,4.0133
-3.2417,4.4466
-3.2397,4.48
-3.2377,4.5133
-3.2357,4.4466
-3.2337,4.4133
-3.2317,4.58
-3.2297,3.8133
-3.2277,3.8133
-3.2257,3.8466
-3.2237,3.8466
-3.2217,3.78
-3.2197,3.9133
-3.2177,3.9133
-3.2157,3.8133
-3.2137,3.8466
-3.2117,3.8133
-3.2097,3.8466
-3.2077,3.9133
-3.2057,3.8133
-3.2037,3.8466
-3.2017,3.78
-3.1997,3.88
-3.1977,3.8466
-3.1957,4.4466
-3.1937,4.48
-3.1917,4.5133
-3.1897,4.5133
-3.1877,4.5133
-3.1857,4.5466
-3.1837,4.5466
-3.1817,4.4466
-3.1797,3.9133
-3.1777,3.8466
-3.1757,3.88
-3.1737,3.8466
-3.1717,3.8133
-3.1697,3.88
-3.1677,3.8466
-3.1657,3.9133
-3.1637,3.88
-3.1617,3.88
-3.1597,3.88
-3.1576,3.8133
-3.1556,3.8466
-3.1536,3.78
-3.1516,3.9133
-3.1496,3.8466
-3.1476,3.88
-3.1456,4.4466
-3.1436,4.48
-3.1416,4.5133
-3.1396,4.4466
-3.1376,4.5133
-3.1356,4.5133
-3.1336,4.58
-3.1316,4.5133
-3.1296,3.9133
-3.1276,3.7466
-3.1256,3.8133
-3.1236,3.88
-3.1216,3.8466
-3.1196,3.8466
-3.1176,3.8466
-3.1156,3.78
-3.1136,3.8466
-3.1116,3.8133
-3.1096,3.88
-3.1076,3.9133
-3.1056,3.78
-3.1036,3.88
-3.1016,3.8466
-3.0996,3.78
-3.0976,3.9133
-3.0956,4.5133
-3.0936,4.4466
-3.0916,4.4466
-3.0896,4.5133
-3.0876,4.5133
-3.0856,4.5466
-3.0836,4.5466
-3.0816,4.5133
-3.0796,3.88
-3.0776,3.8466
-3.0756,3.8466
-3.0736,3.78
-3.0716,3.8133
-3.0696,3.8133
-3.0676,3.8466
-3.0656,3.7466
-3.0636,3.8466
-3.0616,3.8133
-3.0596,3.8133
-3.0576,3.8466
-3.0556,3.88
-3.0536,3.8133
-3.0516,3.9133
-3.0496,3.8466
-3.0476,4.3133
-3.0456,4.58
-3.0436,4.48
-3.0416,4.58
-3.0396,4.5466
-3.0376,4.5133
-3.0356,4.5133
-3.0336,4.5466
-3.0316,3.8133
-3.0296,3.8133
-3.0276,3.8466
-3.0256,3.98
-3.0236,3.8466
-3.0216,3.8133
-3.0196,3.8133
-3.0176,3.88
-3.0156,3.88
-3.0136,3.8466
-3.0116,3.8466
-3.0096,3.8133
-3.0076,3.8466
-3.0056,3.8133
-3.0036,3.8466
-3.0016,4.0466
-2.9996,4.08
-2.9976,4.5466
-2.9956,4.58
-2.9936,4.6466
-2.9916,4.4466
-2.9896,4.5466
-2.9876,4.4466
-2.9856,4.58
-2.9836,3.8133
-2.9816,3.88
-2.9796,3.9133
-2.9776,3.88
-2.9756,3.8133
-2.9736,3.9133
-2.9716,3.88
-2.9696,3.8466
-2.9676,3.78
-2.9656,3.88
-2.9636,3.8466
-2.9616,3.8133
-2.9596,3.88
-2.9576,3.8133
-2.9556,3.8466
-2.9536,3.88
-2.9516,4.38
-2.9496,4.2466
-2.9476,4.4466
-2.9456,4.48
-2.9436,4.5466
-2.9416,4.5133
-2.9396,4.6133
-2.9376,4.5133
-2.9356,3.88
-2.9336,3.8133
-2.9316,3.8133
-2.9296,3.8133
-2.9276,3.78
-2.9256,3.8133
-2.9236,3.8133
-2.9216,3.8466
-2.9196,3.8466
-2.9176,3.8466
-2.9156,3.8133
-2.9136,3.9466
-2.9116,3.8466
-2.9096,3.7466
-2.9076,3.8133
-2.9056,3.88
-2.9036,3.8133
-2.9016,4.5133
-2.8996,4.38
-2.8976,4.5133
-2.8956,4.48
-2.8936,4.5466
-2.8916,4.48
-2.8896,4.5133
-2.8876,3.88
-2.8856,3.88
-2.8836,3.88
-2.8816,3.88
-2.8796,3.88
-2.8776,3.88
-2.8756,3.9133
-2.8736,3.78
-2.8716,3.8133
-2.8696,3.8133
-2.8676,3.78
-2.8656,3.8466
-2.8636,3.8466
-2.8616,3.9133
-2.8596,3.88
-2.8576,3.9466
-2.8556,3.7466
-2.8536,3.88
-2.8516,4.5133
-2.8496,4.48
-2.8476,4.5466
-2.8456,4.5466
-2.8436,4.58
-2.8416,4.18
-2.8396,3.8133
-2.8376,3.88
-2.8356,3.88
-2.8336,3.88
-2.8316,3.8133
-2.8296,3.78
-2.8276,3.8466
-2.8256,3.8133
-2.8236,3.8133
-2.8216,3.8133
-2.8196,3.9133
-2.8176,3.88
-2.8156,3.78
-2.8136,3.88
-2.8116,3.8466
-2.8096,3.78
-2.8076,3.88
-2.8056,3.8133
-2.8036,3.8133
-2.8016,4.5133
-2.7996,4.38
-2.7976,4.5133
-2.7956,4.48
-2.7936,3.8133
-2.7916,3.8466
-2.7896,3.8466
-2.7876,3.8466
-2.7856,3.8133
-2.7836,3.8133
-2.7816,3.8466
-2.7796,3.88
-2.7776,3.8466
-2.7756,3.9466
-2.7736,3.8133
-2.7716,3.78
-2.7696,3.9133
-2.7676,3.88
-2.7656,3.8133
-2.7636,3.88
-2.7616,3.88
-2.7596,3.8466
-2.7576,3.88
-2.7556,3.8466
-2.7536,3.8466
-2.7516,4.4466
-2.7496,4.3466
-2.7476,3.88
-2.7456,3.7466
-2.7436,3.8466
-2.7416,3.78
-2.7396,3.78
-2.7376,3.8466
-2.7356,3.88
-2.7336,3.7466
-2.7316,3.88
-2.7296,3.78
-2.7276,3.8466
-2.7256,3.8133
-2.7236,3.88
-2.7216,3.88
-2.7196,3.88
-2.7176,3.8133
-2.7156,3.8133
-2.7136,3.8466
-2.7116,3.8466
-2.7096,3.9133
-2.7076,3.8133
-2.7056,3.8466
-2.7036,3.8466
-2.7016,4.08
-2.6996,3.5133
-2.6976,3.8133
-2.6956,3.8133
-2.6936,3.8133
-2.6916,3.9466
-2.6896,3.7466
-2.6876,3.88
-2.6856,3.8466
-2.6836,3.8466
-2.6816,3.8133
-2.6796,3.88
-2.6776,3.8133
-2.6756,3.8466
-2.6736,3.8466
-2.6716,3.8133
-2.6696,3.9133
-2.6676,3.8466
-2.6656,3.8466
-2.6636,3.8133
-2.6616,3.8133
-2.6596,3.9466
-2.6576,3.8466
-2.6556,3.8133
-2.6536,3.08
-2.6516,3.28
-2.6496,3.2133
-2.6476,3.7466
-2.6456,3.88
-2.6436,3.8466
-2.6416,3.8133
-2.6396,3.8466
-2.6376,3.88
-2.6356,3.8466
-2.6336,3.88
-2.6315,3.88
-2.6295,3.8133
-2.6275,3.8466
-2.6255,3.9466
-2.6235,3.9466
-2.6215,3.8466
-2.6195,3.8133
-2.6175,3.8133
-2.6155,3.8133
-2.6135,3.8466
-2.6115,3.8133
-2.6095,3.88
-2.6075,3.8466
-2.6055,3.18
-2.6035,3.18
-2.6015,3.1466
-2.5995,3.18
-2.5975,3.2133
-2.5955,3.78
-2.5935,3.88
-2.5915,3.88
-2.5895,3.8466
-2.5875,3.88
-2.5855,3.78
-2.5835,3.8133
-2.5815,3.8466
-2.5795,3.8133
-2.5775,3.88
-2.5755,3.78
-2.5735,3.8133
-2.5715,3.8466
-2.5695,3.8466
-2.5675,3.8466
-2.5655,3.9466
-2.5635,3.9133
-2.5615,3.8466
-2.5595,3.18
-2.5575,3.1466
-2.5555,3.18
-2.5535,3.1466
-2.5515,3.1466
-2.5495,3.18
-2.5475,3.08
-2.5455,3.4133
-2.5435,3.58
-2.5415,3.8133
-2.5395,3.8133
-2.5375,3.9466
-2.5355,3.8466
-2.5335,3.8133
-2.5315,3.8133
-2.5295,3.9133
-2.5275,3.78
-2.5255,3.88
-2.5235,3.8133
-2.5215,3.8133
-2.5195,3.8133
-2.5175,3.78
-2.5155,3.78
-2.5135,3.18
-2.5115,3.2133
-2.5095,3.18
-2.5075,3.18
-2.5055,3.2466
-2.5035,3.18
-2.5015,3.1133
-2.4995,3.2466
-2.4975,3.18
-2.4955,3.1466
-2.4935,3.2466
-2.4915,3.58
-2.4895,3.8133
-2.4875,3.8466
-2.4855,3.8466
-2.4835,3.88
-2.4815,3.88
-2.4795,3.8466
-2.4775,3.88
-2.4755,3.8466
-2.4735,3.8133
-2.4715,3.8466
-2.4695,3.2133
-2.4675,3.1466
-2.4655,3.18
-2.4635,3.2133
-2.4615,3.18
-2.4595,3.1133
-2.4575,3.18
-2.4555,3.2133
-2.4535,3.2133
-2.4515,3.18
-2.4495,3.2133
-2.4475,3.2133
-2.4455,3.2466
-2.4435,3.18
-2.4415,3.3133
-2.4395,3.78
-2.4375,3.8466
-2.4355,3.88
-2.4335,3.8466
-2.4315,3.78
-2.4295,3.68
-2.4275,3.78
-2.4255,3.88
-2.4235,3.08
-2.4215,3.0466
-2.4195,3.18
-2.4175,3.1466
-2.4155,3.1466
-2.4135,3.18
-2.4115,3.2133
-2.4095,3.18
-2.4075,3.18
-2.4055,3.1466
-2.4035,3.2466
-2.4015,3.1466
-2.3995,3.1466
-2.3975,3.2133
-2.3955,3.2133
-2.3935,3.1133
-2.3915,3.28
-2.3895,3.28
-2.3875,3.3133
-2.3855,3.7466
-2.3835,3.8133
-2.3815,3.88
-2.3795,3.7466
