time, ch3
-5,-2.84
-4.9999,-2.84
-4.9998,-2.84
-4.9997,-2.8
-4.9996,-2.84
-4.9995,-2.8
-4.9994,-2.84
-4.9993,-2.84
-4.9992,-2.84
-4.9991,-2.84
-4.999,-2.76
-4.9989,-2.8
-4.9988,-2.84
-4.9987,-2.88
-4.9986,-2.84
-4.9985,-2.84
-4.9984,-2.76
-4.9983,-2.84
-4.9982,-2.8
-4.9981,-2.84
-4.998,-2.8
-4.996,-2.8
-4.994,-2.84
-4.992,-2.84
-4.99,-2.8
-4.988,-2.84
-4.986,-2.84
-4.984,-2.08
-4.982,-2.84
-4.98,-2.72
-4.978,-2.04
-4.976,-2.84
-4.974,-2.84
-4.972,-2.04
-4.97,-2.84
-4.968,-2.8
-4.966,-2.04
-4.964,-2.84
-4.962,-2.84
-4.96,-2.04
-4.958,-2.84
-4.956,-2.8
-4.954,-2.04
-4.952,-2.84
-4.95,-2.8
-4.948,-2.84
-4.946,-2.88
-4.944,-2.8
-4.942,-2.8
-4.94,-2.84
-4.938,-2.8
-4.936,-2.84
-4.934,-2.04
-4.932,-2.8
-4.93,-2.8
-4.928,-2.08
-4.926,-2.84
-4.924,-2.84
-4.922,-2
-4.92,-2.84
-4.918,-2.8
-4.916,-2.04
-4.914,-2.84
-4.912,-2.84
-4.91,-2.08
-4.908,-2.8
-4.906,-2.84
-4.904,-2
-4.902,-2.8
-4.9,-2.8
-4.898,-2.8
-4.896,-2.84
-4.894,-2.84
-4.892,-2.84
-4.89,-2.04
-4.888,-2.84
-4.886,-2.84
-4.884,-2
-4.882,-2.8
-4.88,-2.8
-4.878,-2.04
-4.876,-2.84
-4.874,-2.84
-4.872,-2.04
-4.87,-2.76
-4.868,-2.8
-4.866,-2.04
-4.864,-2.8
-4.862,-2.84
-4.86,-2.08
-4.858,-2.84
-4.856,-2.8
-4.854,-2.08
-4.852,-2.84
-4.85,-2.84
-4.848,-2.84
-4.846,-2.8
-4.844,-2.8
-4.842,-2.84
-4.84,-2.04
-4.838,-2.76
-4.836,-2.84
-4.834,-2.04
-4.832,-2.84
-4.83,-2.84
-4.828,-2.04
-4.826,-2.84
-4.824,-2.84
-4.822,-2.04
-4.82,-2.76
-4.818,-2.8
-4.816,-2.04
-4.814,-2.8
-4.812,-2.8
-4.81,-2.04
-4.808,-2.8
-4.806,-2.8
-4.804,-2
-4.802,-2.84
-4.8,-2.8
-4.798,-2.8
-4.796,-2.08
-4.794,-2.84
-4.792,-2.84
-4.79,-2.08
